Goal_l,IF_thresh_l,reliab_avg,reliab_min,Infrast_end,π_end,d_end,Δμ_pc
1.12,0.1,0.9945302638346633,0.9057879104822271,0.3667256022278192,270.2587903519847,156.83897569629428,-0.44
1.12,0.1,0.9948711958562464,0.9116549348432935,0.36660069904666986,268.88771802807366,156.83583798520877,-0.43
1.12,0.1,0.9952119178159807,0.9175219592043601,0.36647807177956954,267.48378144152804,156.83300726782525,-0.42
1.12,0.1,0.9955524280169695,0.9233889835654263,0.36635877020437796,266.0414747366815,156.83048213277465,-0.41
1.12,0.1,0.9958927260999874,0.9292560079264931,0.3662432434017259,264.5521464848959,156.82826406043137,-0.4
1.12,0.1,0.9962328133485194,0.9351230322875593,0.36613162096102103,263.0010946053366,156.82635823848315,-0.39
1.12,0.1,0.9965726930021924,0.9409900566486259,0.3660241268226147,261.35368225682055,156.82449877218292,-0.38
1.12,0.1,0.9969123705626315,0.9468570810096926,0.3659192728020683,259.4788719396237,156.8222012012729,-0.37
1.12,0.1,0.9972518540713508,0.952724105370759,0.3658173184512001,257.1771030831776,156.8201453166417,-0.36
1.12,0.1,0.99759115433565,0.9585911297318254,0.3657194009051021,253.86798252079063,156.8183294011728,-0.35
1.12,0.1,0.9979302850768076,0.9643771657513784,0.3656257182230882,249.0789697636391,156.81675171441222,-0.34
1.12,0.1,0.9982692629773628,0.970087196910026,0.3655367032723682,247.59141884330265,156.815410338676,-0.33
1.12,0.1,0.9986081076157515,0.9757942258122799,0.3654531095526197,248.40020735686187,156.81430299494713,-0.32
1.12,0.1,0.9989468413055909,0.9814986794262696,0.3653759629488074,248.8180029469682,156.8134268421978,-0.31
1.12,0.1,0.9992854889061226,0.9872010054330415,0.36530608013888594,248.48748709538827,156.812778202982,-0.3
1.12,0.1,0.9996240776816843,0.9929016746160427,0.3652429044160685,247.18668835555314,156.81235213642427,-0.29
1.12,0.1,0.9999626370911844,0.9986011857852718,0.36497904189791686,243.5883127879493,156.88768699833628,-0.28
1.12,0.1,1.0,1.0,0.36453305348229853,236.05073757112186,157.03222299275527,-0.27
1.12,0.1,1.0,1.0,0.3641150033690752,242.22918763723007,157.17703892192065,-0.26
1.12,0.1,1.0,1.0,0.36369643220412334,247.19989290994317,157.32326591114298,-0.25
1.12,0.1,1.0,1.0,0.36327599517495,248.23758033512044,157.47004221673643,-0.24
1.12,0.1,1.0,1.0,0.36285209425435244,248.59525447755288,157.61942619920328,-0.23
1.12,0.1,1.0,1.0,0.3624206108470869,248.74811608377806,157.7715126018847,-0.22
1.12,0.1,1.0,1.0,0.36197481834436623,248.82290513266696,157.92897515255783,-0.21
1.12,0.1,1.0,1.0,0.36159865953988607,248.86547045012324,158.06165871292313,-0.2
1.12,0.1,1.0,1.0,0.3610680399808679,248.895679174352,158.24777847530115,-0.19
1.12,0.1,1.0,1.0,0.3603423900463531,248.91307798291507,158.4950512266747,-0.18
1.12,0.1,1.0,1.0,0.35972553412254277,248.92381367681733,158.74989252027987,-0.17
1.12,0.1,1.0,1.0,0.35938781556513516,248.9306944937777,158.89076585178765,-0.16
1.12,0.1,1.0,1.0,0.3589809807774769,248.93590286826912,159.06201154781323,-0.15
1.12,0.1,1.0,1.0,0.358526127500844,248.93854616417073,159.2513992018293,-0.14
1.12,0.1,1.0,1.0,0.35807222480385886,248.9381196585795,159.43770012681793,-0.13
1.12,0.1,1.0,1.0,0.3576954759118842,248.93575452670655,159.58653426517142,-0.12
1.12,0.1,1.0,1.0,0.35725021904210785,248.92826680008454,159.76790464675562,-0.11
1.12,0.1,1.0,1.0,0.3568106186654921,248.91580749826193,159.94505956005509,-0.1
1.12,0.1,1.0,1.0,0.3563802461193852,248.8957360197548,160.11673606473784,-0.09
1.12,0.1,1.0,1.0,0.3559645106919997,248.86049727560172,160.28047027632772,-0.08
1.12,0.1,1.0,1.0,0.35557111705584016,248.79861520808998,160.43346301637843,-0.07
1.12,0.1,1.0,1.0,0.35521924080449546,248.68687322615125,160.56631100710007,-0.06
1.12,0.1,1.0,1.0,0.35512237857687623,248.66333668568853,160.58417840970063,-0.05
1.12,0.1,1.0,1.0,0.35506772345637866,248.66333668568706,160.5841776992572,-0.04
1.12,0.1,1.0,1.0,0.35501565916345784,248.66333668568558,160.58417699718214,-0.03
1.12,0.1,1.0,1.0,0.3549660057450621,248.6633366856841,160.5841763033286,-0.02
1.12,0.1,1.0,1.0,0.35495347271105143,248.6633366856826,160.58417561755286,-0.01
1.12,0.1,1.0,1.0,0.3549534743911394,248.6633366856812,160.58417493971464,0.0
1.13,0.1,0.9730348001312012,0.5772345462625026,0.6645043540876202,310.11048889366805,119.96973864919504,-1.0
1.13,0.1,0.9734948462327437,0.583101570623569,0.5599098871451312,309.1161528699346,138.36804299870155,-0.99
1.13,0.1,0.9739541411131509,0.5889685949846356,0.5147517125781895,308.10871385084005,150.57248444962073,-0.98
1.13,0.1,0.9744126735536862,0.5948356193457021,0.49172994046774865,307.08692691124963,150.72157282548184,-0.97
1.13,0.1,0.9748704321374325,0.6007026437067687,0.474617938756061,306.04949588856783,150.87111764899754,-0.96
1.13,0.1,0.9753274054712887,0.6065696680678352,0.46136635215625693,304.9950916244114,151.01120624248728,-0.95
1.13,0.1,0.9757835824552281,0.6124366924289016,0.45078017346571153,303.9223824558096,151.16179907369823,-0.94
1.13,0.1,0.9762389526013275,0.6183037167899682,0.44210006117249384,302.8300835708136,151.31285378886375,-0.93
1.13,0.1,0.9766935064030398,0.6241707411510347,0.4348363113964095,301.7170351134587,151.46437025129188,-0.92
1.13,0.1,0.977147235752357,0.6300377655121011,0.42865418590129983,300.5823234313463,151.61634928034036,-0.91
1.13,0.1,0.9776001343988482,0.6359047898731677,0.42334506125401083,299.4254656521623,151.7589949160539,-0.9
1.13,0.1,0.9780521984400773,0.6417718142342341,0.4186821340506113,298.24668434604126,151.91216951483668,-0.89
1.13,0.1,0.9785034268278334,0.6476388385953008,0.4145637286534447,297.047304620652,152.06582726212446,-0.88
1.13,0.1,0.9789538218692422,0.653505862956367,0.41089283709426727,295.8300482375546,152.21997048131567,-0.87
1.13,0.1,0.9794033896968021,0.6593728873174337,0.4075944536065365,294.5986117415463,152.37460178721273,-0.86
1.13,0.1,0.9798521406773982,0.6652399116785,0.40460933718954456,293.3631705150994,152.52970527192466,-0.85
1.13,0.1,0.980300089728389,0.6711069360395667,0.40191798241124,292.1204627693628,152.67734787563901,-0.84
1.13,0.1,0.9807472565097747,0.6769739604006332,0.3994277184784163,290.88778835393435,152.8338844536211,-0.83
1.13,0.1,0.9811936654660531,0.6828409847616999,0.39713568627526,289.702576259534,152.99091493319,-0.82
1.13,0.1,0.981639345699889,0.6887080091227661,0.3950168719001746,288.59387339414,153.14843575784013,-0.81
1.13,0.1,0.9820843306717809,0.6945750334838326,0.3930509496897335,287.5934271102591,153.3064428368161,-0.8
1.13,0.1,0.9825286577342468,0.7004420578448993,0.3912205240501761,286.73159326793996,153.46486265793862,-0.79
1.13,0.1,0.9829346641920713,0.7063090822059658,0.3895300443706697,286.03272367746143,153.62029047624492,-0.78
1.13,0.1,0.9832788460726446,0.7121761065670322,0.3879471525470733,285.51158246522806,153.78020266703427,-0.77
1.13,0.1,0.9836227094346228,0.7180431309280988,0.3864913261202109,285.1715453336805,153.94051464034092,-0.76
1.13,0.1,0.9839662779285336,0.7239101552891652,0.3851715415637959,285.00099603279114,154.10121075379922,-0.75
1.13,0.1,0.9843095761908158,0.7297771796502318,0.38397002502083777,284.9600504824612,154.26227507067324,-0.74
1.13,0.1,0.9846526291066838,0.7356442040112982,0.38281856632734695,284.9854579253159,154.42368526447603,-0.73
1.13,0.1,0.9849954610115398,0.7415112283723648,0.38166539212674994,285.0101995652387,154.58544083194263,-0.72
1.13,0.1,0.9853383526807385,0.7473782527334314,0.3805343014980938,285.0690169928659,154.74284057631718,-0.71
1.13,0.1,0.9856822104266294,0.7532452770944978,0.37958217510242126,285.15537524511484,154.85788262489527,-0.7
1.13,0.1,0.9860257533127377,0.7591123014555643,0.37864521718006006,285.24905079474325,154.9800301145296,-0.69
1.13,0.1,0.986368975395548,0.7649793258166306,0.3777270931160788,285.34081101028715,155.1094455518183,-0.68
1.13,0.1,0.9867118688370508,0.7708463501776973,0.37682762689766625,285.42573876605115,155.24621807666628,-0.67
1.13,0.1,0.9870544237243986,0.7767133745387637,0.3759444823813641,285.50195138107927,155.39031746834948,-0.66
1.13,0.1,0.9873966279269946,0.7825803988998303,0.37518952116830157,285.5698657016675,155.5078230726538,-0.65
1.13,0.1,0.9877384669877406,0.7884474232608967,0.37484485429977593,285.6320815532183,155.51118323440562,-0.64
1.13,0.1,0.9880799240419696,0.7943144476219633,0.374321741611376,285.6937687345012,155.57993495563358,-0.63
1.13,0.1,0.9884209797551657,0.8001814719830298,0.3733704457533618,285.7629174553994,155.79303034909697,-0.62
1.13,0.1,0.9887616122690851,0.8060484963440964,0.37245389654790717,285.8463720362411,156.00847913860835,-0.61
1.13,0.1,0.9891017971452998,0.8119155207051626,0.3715166971793406,285.9387386008077,156.22639922092333,-0.6
1.13,0.1,0.9894415072953939,0.8177825450662295,0.37046311666682863,285.9729331916408,156.44612812972588,-0.59
1.13,0.1,0.989780712887854,0.8236495694272958,0.36959689342577345,285.9651365661458,156.66619180392837,-0.58
1.13,0.1,0.9901193812229289,0.8295165937883626,0.36942822296805683,285.9604621999637,156.67372394121173,-0.57
1.13,0.1,0.9904588497075346,0.8353836181494289,0.3692716709117089,285.9548904862776,156.68186683405958,-0.56
1.13,0.1,0.9907955865419913,0.8412506425104955,0.3690725640316656,285.5019638866568,156.6789880775192,-0.55
1.13,0.1,0.9911299202809549,0.8471176668715619,0.36884698705005986,284.5151217875773,156.6690901053919,-0.54
1.13,0.1,0.9914637445867566,0.8529846912326281,0.36862853602625795,283.5202629680266,156.6603231614833,-0.53
1.13,0.1,0.9918013113533365,0.8588517155936949,0.3684337939669921,282.40772766417257,156.6573051904388,-0.52
1.13,0.1,0.9921439690068222,0.8647187399547615,0.3682641490231026,281.23233499337664,156.65371624894507,-0.51
1.13,0.1,0.9924864586762085,0.8705857643158278,0.36811017850588407,280.047940732931,156.64939514985127,-0.5
1.13,0.1,0.9928287759863411,0.8764527886768942,0.3679732833168148,278.85493449689966,156.6455935323881,-0.49
1.13,0.1,0.9931709163626156,0.8823198130379609,0.36785320453570863,277.64914087363223,156.6423153615843,-0.48
1.13,0.1,0.9935128750798569,0.8881868373990275,0.36774294870510643,276.4254993063486,156.63958171912307,-0.47
1.13,0.1,0.9938546473295674,0.8940538617600939,0.3676243171351787,275.18537763977173,156.6362374759894,-0.46
1.13,0.1,0.9941962283088547,0.8999208861211604,0.36750072890589564,273.92599773329545,156.6325765951638,-0.45
1.13,0.1,0.9945376145578894,0.9057879104822271,0.3673729975875341,272.64507122654226,156.62925390699164,-0.44
1.13,0.1,0.9948788019536284,0.9116549348432935,0.3672434511454019,271.3321310345109,156.62626089378037,-0.43
1.13,0.1,0.9952197849300379,0.9175219592043601,0.3671163261415851,269.9751278129753,156.62359308954888,-0.42
1.13,0.1,0.9955605601435802,0.9233889835654263,0.36699270623794833,268.58408068191096,156.62124771005935,-0.41
1.13,0.1,0.9959011251261413,0.9292560079264931,0.36687306009532666,267.15154870191645,156.6192252396598,-0.4
1.13,0.1,0.9962414785527164,0.9351230322875593,0.36675752815907475,265.6652379812219,156.6175302594052,-0.39
1.13,0.1,0.9965816205342432,0.9409900566486259,0.36664687037030363,264.09173229741845,156.61506390293616,-0.38
1.13,0.1,0.9969215529265715,0.9468570810096926,0.3665384139345482,262.34591383868496,156.61267851966326,-0.37
1.13,0.1,0.9972612796420474,0.952724105370759,0.36643304157151113,260.3102913432764,156.61053662295686,-0.36
1.13,0.1,0.9976008069453347,0.9585911297318254,0.3663318706063398,257.6995753367552,156.6086353515841,-0.35
1.13,0.1,0.9979401437107591,0.964458154092892,0.36623511154673843,254.094200719782,156.60697211494448,-0.34
1.13,0.1,0.9982793016167599,0.9703251784539584,0.366143220129801,250.80918998617392,156.60554445724625,-0.33
1.13,0.1,0.9986182952593164,0.9760399424584129,0.3660569902563333,250.47655752175223,156.6043498995883,-0.32
1.13,0.1,0.99895714219104,0.981746804649132,0.36597751194160894,250.943111817453,156.60338576420125,-0.31
1.13,0.1,0.9992958629424518,0.987450798394026,0.3659056765510987,250.97337295927812,156.60264891169336,-0.3
1.13,0.1,0.9996344810992991,0.9931523769503012,0.3658409306126424,250.3284768687634,156.60213524738901,-0.29
1.13,0.1,0.9999708302362579,0.9988520417898643,0.36561228856802885,248.6040476877397,156.67086222487066,-0.28
1.13,0.1,1.0,1.0,0.3651953284921745,244.40670491271112,156.81200180170111,-0.27
1.13,0.1,1.0,1.0,0.3647798800350602,236.84105392062995,156.9549874834195,-0.26
1.13,0.1,1.0,1.0,0.36436513742906335,237.3833002488802,157.09865166763353,-0.25
1.13,0.1,1.0,1.0,0.3639503689191137,237.51288923232948,157.2426452840623,-0.24
1.13,0.1,1.0,1.0,0.36353475472311425,245.63174704085148,157.38728893131506,-0.23
1.13,0.1,1.0,1.0,0.3631172575070734,247.53707616457092,157.53342650732236,-0.22
1.13,0.1,1.0,1.0,0.36269528297560316,248.2212537165753,157.6818514679436,-0.21
1.13,0.1,1.0,1.0,0.36235237433867223,248.52086165015504,157.8028765006814,-0.2
1.13,0.1,1.0,1.0,0.36190841727013673,248.71780413490964,157.95944449299412,-0.19
1.13,0.1,1.0,1.0,0.3614316398528091,248.81135326012318,158.12701060877617,-0.18
1.13,0.1,1.0,1.0,0.3608762885443158,248.86082157551294,158.32053182202748,-0.17
1.13,0.1,1.0,1.0,0.36004559970898004,248.88889784984383,158.59881161395083,-0.16
1.13,0.1,1.0,1.0,0.3595150122037973,248.9083348210452,158.83204458705487,-0.15
1.13,0.1,1.0,1.0,0.35900355566002123,248.9166212456024,159.02134669146812,-0.14
1.13,0.1,1.0,1.0,0.3585345101589055,248.91868497003642,159.2087700795956,-0.13
1.13,0.1,1.0,1.0,0.35815686948981645,248.9187996608604,159.3605301179319,-0.12
1.13,0.1,1.0,1.0,0.3577126088120466,248.91258708314854,159.54421928765808,-0.11
1.13,0.1,1.0,1.0,0.3572711626019398,248.9000802632627,159.7249864464077,-0.1
1.13,0.1,1.0,1.0,0.35683487860300306,248.87901775516787,159.90188487377927,-0.09
1.13,0.1,1.0,1.0,0.35640700625206295,248.84495420024132,160.07372991081388,-0.08
1.13,0.1,1.0,1.0,0.3559922488276197,248.7870334270501,160.23858245096739,-0.07
1.13,0.1,1.0,1.0,0.3555973395020586,248.6838341388938,160.39379083885382,-0.06
1.13,0.1,1.0,1.0,0.3554903512614582,248.66119420993067,160.41644661420622,-0.05
1.13,0.1,1.0,1.0,0.3554352887771353,248.661194186414,160.41644346134174,-0.04
1.13,0.1,1.0,1.0,0.35538278102353066,248.66119416317338,160.4164403452854,-0.03
1.13,0.1,1.0,1.0,0.35536539647338206,248.6611941402041,160.41643726539593,-0.02
1.13,0.1,1.0,1.0,0.35536540424043067,248.6611941175014,160.41643422104784,-0.01
1.13,0.1,1.0,1.0,0.35536541191834664,248.66119409506058,160.41643121162878,0.0
1.14,0.1,0.9730581727086439,0.5772352961539507,0.6457784432857636,311.9174032323409,120.75605234543248,-1.0
1.14,0.1,0.9735187599532618,0.5831023774795702,0.5521428241638503,310.94632346469734,141.65825518500188,-0.99
1.14,0.1,0.9739786190970462,0.5889694588051896,0.5127268806503117,309.96422172834855,150.40477197878607,-0.98
1.14,0.1,0.9744377393662512,0.5948365401308089,0.4908011378087664,308.96998055499245,150.5518381185263,-0.97
1.14,0.1,0.9748961095267719,0.6007036214564284,0.47433966859418425,307.96241839105954,150.6993552808019,-0.96
1.14,0.1,0.9753537180365575,0.6065707027820477,0.4614924258180022,306.9402958109232,150.83952101754704,-0.95
1.14,0.1,0.9758105532384177,0.612437784107667,0.4511756028633856,305.902327146568,150.98575639763052,-0.94
1.14,0.1,0.976266603597616,0.6183048654332864,0.4426723566703497,304.8472005065953,151.1347345900998,-0.93
1.14,0.1,0.9767218579877079,0.6241719467589059,0.4355291839287856,303.7736107498375,151.28416323082294,-0.92
1.14,0.1,0.9771763060265383,0.6300390280845252,0.42943019371914876,302.68031233344203,151.43404185562918,-0.91
1.14,0.1,0.9776299384620469,0.6359061094101446,0.4241460108755819,301.56620232443527,151.58421513100123,-0.9
1.14,0.1,0.9780827476044607,0.6417731907357639,0.41955693569026487,300.43044845708766,151.72518657062085,-0.89
1.14,0.1,0.9785347277975268,0.6476402720613835,0.4154654160268874,299.27268291699056,151.8766704936915,-0.88
1.14,0.1,0.9789858759167778,0.6535073533870027,0.41181211342960805,298.0932888938972,152.02862536994857,-0.87
1.14,0.1,0.9794361918776096,0.6593744347126221,0.4085244537973696,296.89381186535576,152.18105357323603,-0.86
1.14,0.1,0.9798856791306341,0.6652415160382414,0.4055452641940411,295.67575318473354,152.33395782478382,-0.85
1.14,0.1,0.9803343451169487,0.671108597363861,0.402858001699659,294.44601455436424,152.4785892350382,-0.84
1.14,0.1,0.980782201652475,0.6769756786894803,0.40036645177585867,293.2068624757393,152.63286678822536,-0.83
1.14,0.1,0.98122926520927,0.6828427600150998,0.39807075978305145,291.95423047522763,152.78763380334524,-0.82
1.14,0.1,0.9816755570636182,0.688709841340719,0.3959463903843497,290.7279399334021,152.94288823181688,-0.81
1.14,0.1,0.982121103286392,0.6945769226663384,0.39397334611211426,289.5527097362358,153.09862744317218,-0.8
1.14,0.1,0.9825659345607639,0.7004440039919578,0.39213519421673587,288.45846460665814,153.25480785211806,-0.79
1.14,0.1,0.9829478087559773,0.7063110853175772,0.39043775999625535,287.47828945806856,153.4068649263967,-0.78
1.14,0.1,0.9832922505728185,0.7121781666431966,0.3888428650843223,286.64592064099446,153.56459162807107,-0.77
1.14,0.1,0.9836363412846453,0.718045247968816,0.3873728482079885,285.9921469397892,153.72274282649977,-0.76
1.14,0.1,0.9839801018601669,0.7239123292944354,0.3860378205945787,285.5363372455054,153.88130339243008,-0.75
1.14,0.1,0.9843235552659637,0.7297794106200548,0.38482468586551505,285.264616671552,154.0402576140977,-0.74
1.14,0.1,0.9846667258994333,0.7356464919456741,0.38366822232126796,285.118401946918,154.19958033171648,-0.73
1.14,0.1,0.9850096389068314,0.7415135732712934,0.3825097480145338,285.01645712057365,154.3592777588215,-0.72
1.14,0.1,0.9853523194149747,0.7473806545969129,0.38135332869994504,284.985011851928,154.51930549126538,-0.71
1.14,0.1,0.9856947917136702,0.7532477359225322,0.38022327269683026,285.0080389976066,154.67966278616424,-0.7
1.14,0.1,0.9860377481276189,0.7591148172481518,0.37919876949438747,285.0686825837083,154.82221278754247,-0.69
1.14,0.1,0.9863812792586331,0.7649818985737709,0.3783126879770837,285.1539276555155,154.93790098834785,-0.68
1.14,0.1,0.9867244950701408,0.7708489798993904,0.3774454185793649,285.2461391450419,155.0606497786846,-0.67
1.14,0.1,0.9870673890656526,0.7767160612250097,0.37659434316359613,285.3369925425057,155.19060368413776,-0.66
1.14,0.1,0.9874099527730564,0.7825831425506292,0.37587046223281373,285.4227857772274,155.29397750148027,-0.65
1.14,0.1,0.9877521755750764,0.7884502238762484,0.3755146925751873,285.503726034376,155.2961615474325,-0.64
1.14,0.1,0.9880940445770753,0.794317305201868,0.37518803779529275,285.5837709968208,155.29972294746045,-0.63
1.14,0.1,0.9884355445078833,0.8001843865274874,0.37437646010572706,285.670738836278,155.46396787931283,-0.62
1.14,0.1,0.9887766576463138,0.8060514678531068,0.3734609694060591,285.7718840381469,155.67332134190477,-0.61
1.14,0.1,0.9891173637638525,0.8119185491787261,0.37253579085508975,285.8820091222496,155.88492199411317,-0.6
1.14,0.1,0.9894576400727689,0.8177856305043457,0.3714720623750827,285.9738830485248,156.0986041396982,-0.59
1.14,0.1,0.9897974611685603,0.8236527118299649,0.37058656281663166,285.9680896326845,156.31488995477682,-0.58
1.14,0.1,0.990136798956038,0.8295197931555844,0.37003476881889724,285.9630132857032,156.44163753023724,-0.57
1.14,0.1,0.9904756225493483,0.8353868744812036,0.3698647261559013,285.9591579110426,156.44919286287978,-0.56
1.14,0.1,0.9908138981375457,0.8412539558068232,0.3697062362447416,285.9533586607637,156.4578302193151,-0.55
1.14,0.1,0.9911533071304771,0.8471210371324425,0.3695633609075017,285.947348991835,156.46693264815354,-0.54
1.14,0.1,0.9914888745057207,0.8529881184580617,0.3693604605819429,285.3376832266269,156.46226496037926,-0.53
1.14,0.1,0.9918227768385152,0.8588551997836811,0.36914605668801376,284.3497086084347,156.45390256401626,-0.52
1.14,0.1,0.9921561687381573,0.8647222811093007,0.3689458062061381,283.35209437875636,156.44582396401088,-0.51
1.14,0.1,0.9924960963034283,0.87058936243492,0.36878131725965013,282.19353088418484,156.44451320510012,-0.5
1.14,0.1,0.9928386058395382,0.8764564437605392,0.3686397750426517,281.02077663100056,156.44151411986857,-0.49
1.14,0.1,0.993180946627978,0.8823235250861587,0.3685167437973629,279.8408531804856,156.43727498798643,-0.48
1.14,0.1,0.9935231141933671,0.8881906064117783,0.3684035171913506,278.64360425697106,156.433454712239,-0.47
1.14,0.1,0.9938651038753804,0.8940576877373975,0.3682800924000636,277.4309865907452,156.43004191653546,-0.46
1.14,0.1,0.994206910883849,0.8999247690630167,0.368151141677328,276.2007270730534,156.42702872886625,-0.45
1.14,0.1,0.9945485316223985,0.9057918503886362,0.36801823207898005,274.95099337732125,156.42440908083353,-0.44
1.14,0.1,0.9948899615867411,0.9116589317142558,0.36788374826545883,273.6798242839128,156.42218212339333,-0.43
1.14,0.1,0.9952311945288923,0.9175260130398751,0.3677521818508069,272.3817591251809,156.42007453531707,-0.42
1.14,0.1,0.9955722261367749,0.9233930943654943,0.3676252458111218,271.03643697899327,156.4168585948943,-0.41
1.14,0.1,0.9959130525999963,0.9292601756911139,0.3675023309604019,269.6564386252953,156.4139194657009,-0.4
1.14,0.1,0.9962536708263268,0.9351272570167329,0.367383586970703,268.23388822645046,156.4112501126989,-0.39
1.14,0.1,0.996594078689903,0.9409943383423527,0.3672690172665815,266.72083891285416,156.40884454252438,-0.38
1.14,0.1,0.996934275307655,0.9468614196679718,0.36715651507034824,265.08291209079636,156.40669763923694,-0.37
1.14,0.1,0.9972742613368658,0.9527285009935914,0.36704741117845635,263.23586447540845,156.40480515259264,-0.36
1.14,0.1,0.9976140392823067,0.9585955823192107,0.366942701949537,261.0136171957327,156.4031635315257,-0.35
1.14,0.1,0.9979536137965617,0.9644626636448301,0.3668426099522509,258.16231491867495,156.40176976455015,-0.34
1.14,0.1,0.9982929919537533,0.9703297449704495,0.36674761220870117,254.86951015832582,156.40062127431577,-0.33
1.14,0.1,0.9986321834802151,0.9761968262960687,0.366658539634711,253.07918232089872,156.39971580844485,-0.32
1.14,0.1,0.9989712009474004,0.982063907621688,0.3665765429247206,253.0845410843569,156.3990513287466,-0.31
1.14,0.1,0.9993100599817922,0.9878927906656664,0.3665025970203595,253.288904547033,156.39862578408417,-0.3
1.14,0.1,0.999648779567438,0.9935965009559307,0.3664534315965371,252.89080117388346,156.3977771180003,-0.29
1.14,0.1,0.9999796609224862,0.9992975554482542,0.3662564987794092,251.25621190833803,156.46124606473407,-0.28
1.14,0.1,1.0,1.0,0.36584063875745726,248.85255531272958,156.6010036284632,-0.27
1.14,0.1,1.0,1.0,0.36542698816105346,246.53690586990538,156.742527923042,-0.26
1.14,0.1,1.0,1.0,0.365013830617631,241.6849461343016,156.88291628917403,-0.25
1.14,0.1,1.0,1.0,0.3646017541779026,238.33336268712262,157.0246176209455,-0.24
1.14,0.1,1.0,1.0,0.3641902698049974,238.62258438123192,157.16710272077705,-0.23
1.14,0.1,1.0,1.0,0.3637786644385624,238.83080816072496,157.31006582322243,-0.22
1.14,0.1,1.0,1.0,0.3633660977358992,239.0262997519388,157.45388160652718,-0.21
1.14,0.1,1.0,1.0,0.363044812582094,239.05088754937358,157.56643328731332,-0.2
1.14,0.1,1.0,1.0,0.36262491715086204,246.46961965637982,157.71381900052972,-0.19
1.14,0.1,1.0,1.0,0.3621962832520303,247.90131901469493,157.86469491475341,-0.18
1.14,0.1,1.0,1.0,0.36174942356793444,248.41055806735352,158.02188262158208,-0.17
1.14,0.1,1.0,1.0,0.36126350491562836,248.63626903424694,158.19225738056676,-0.16
1.14,0.1,1.0,1.0,0.3605160764726992,248.7564663244679,158.44977593419014,-0.15
1.14,0.1,1.0,1.0,0.3596338664318119,248.81801902496943,158.7923993732456,-0.14
1.14,0.1,1.0,1.0,0.35912464722869525,248.84396409608996,158.98021184553957,-0.13
1.14,0.1,1.0,1.0,0.35870901010258,248.86164493740125,159.13452319679726,-0.12
1.14,0.1,1.0,1.0,0.3582144940841825,248.86697316790955,159.31927228958605,-0.11
1.14,0.1,1.0,1.0,0.3577331768565151,248.85922440496287,159.50202896447453,-0.1
1.14,0.1,1.0,1.0,0.3572955065648493,248.8389930314902,159.68210972217202,-0.09
1.14,0.1,1.0,1.0,0.35686256180245923,248.80286878604142,159.85863673111226,-0.08
1.14,0.1,1.0,1.0,0.35643730429263787,248.7432077545784,160.03050289055662,-0.07
1.14,0.1,1.0,1.0,0.3560245319323341,248.63301264522204,160.1952628597615,-0.06
1.14,0.1,1.0,1.0,0.35591377562194015,248.60965844975308,160.22001778784664,-0.05
1.14,0.1,1.0,1.0,0.3558614540453569,248.60965748940808,160.22001191801726,-0.04
1.14,0.1,1.0,1.0,0.35586146916005434,248.60965654028334,160.22000611597366,-0.03
1.14,0.1,1.0,1.0,0.35586148410114643,248.60965560218318,160.22000038054776,-0.02
1.14,0.1,1.0,1.0,0.3558614988716069,248.60965467491678,160.21999471059914,-0.01
1.14,0.1,1.0,1.0,0.35586151347434286,248.60965375829747,160.21998910501244,0.0
1.15,0.1,0.9731716328449628,0.5780374409377644,0.6362770149496523,313.8017525212421,121.4558354725981,-1.0
1.15,0.1,0.9736327444000168,0.5839055192677822,0.5469981865607242,312.85182276499285,144.14637653946505,-0.99
1.15,0.1,0.9740931505867619,0.5897735975978,0.5117167153534158,311.8928532468338,150.23150832460854,-0.98
1.15,0.1,0.9745528414011343,0.5956416759278178,0.4905417561879078,310.9238702599959,150.37671183150226,-0.97
1.15,0.1,0.9750118062006852,0.6015097542578357,0.4745227886574983,309.9438350298937,150.52235948215943,-0.96
1.15,0.1,0.9754700337968839,0.6073778325878534,0.4619386620727168,308.95164449076,150.66828473540016,-0.95
1.15,0.1,0.9759275125791007,0.6132459109178713,0.45180705870331744,307.9461342972762,150.80486337969262,-0.94
1.15,0.1,0.9763842306752049,0.6191139892478891,0.44341680932784283,306.9260852632062,150.95191863004808,-0.93
1.15,0.1,0.9768401761535589,0.6249820675779069,0.4363477925970182,305.89023507445484,151.09941212014525,-0.92
1.15,0.1,0.9772953372706412,0.6308501459079245,0.43029735057064905,304.8372981329783,151.24734224134033,-0.91
1.15,0.1,0.9777497027675031,0.6367182242379424,0.42504742828619063,303.7659979153188,151.3956490009488,-0.9
1.15,0.1,0.9782032622165907,0.6425863025679601,0.4204759519626016,302.6751184883385,151.53418534635418,-0.89
1.15,0.1,0.9786560064180818,0.6484543808979782,0.4163954559333214,301.5635850573781,151.68363863126064,-0.88
1.15,0.1,0.9791079278416547,0.6543224592279957,0.4127472067485977,300.4305878311745,151.83354642696867,-0.87
1.15,0.1,0.9795590211055699,0.6601905375580137,0.40946028970497506,299.2757690605374,151.9839107388049,-0.86
1.15,0.1,0.9800092834801634,0.6660586158880313,0.4064786952478212,298.0994992428715,152.13473403852828,-0.85
1.15,0.1,0.9804587153975924,0.6719266942180493,0.4037892831482528,296.90240098362233,152.27655124594534,-0.84
1.15,0.1,0.9809073209443873,0.677794772548067,0.40129139847402434,295.68723153968637,152.4286842414413,-0.83
