MagCAPShock,Bond_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.05,27.0,51.0,1.0,1.0,160.63380577078314,289.2216473775642,-0.05
-0.04,27.0,51.0,1.0,1.0,160.6338057707831,289.2216473775642,-0.04
-0.03,27.0,51.0,1.0,1.0,160.6338057707832,289.2216473775642,-0.03
-0.02,27.0,51.0,1.0,1.0,160.6338057707832,289.2216473775642,-0.02
-0.01,27.0,51.0,1.0,1.0,160.6338057707832,289.2216473775642,-0.01
0.0,27.0,51.0,1.0,1.0,160.63380577078317,289.2216473775642,0.0
-1.0,28.0,50.44612435759326,0.9891396932861424,0.8088435738005069,154.0732479393001,293.56234743404184,-1.0
-0.99,28.0,50.462640082793705,0.9894635310351707,0.8143410653221465,154.14849172869467,293.56235221523247,-0.99
-0.98,28.0,50.47914450085483,0.9897871470755849,0.8198385568437861,154.22974498135832,293.5623561694351,-0.98
-0.97,28.0,50.495637622137565,0.9901105416105405,0.8253360483654257,154.31122138080616,293.56235943465015,-0.97
-0.96,28.0,50.51211945695642,0.9904337148422827,0.8308335398870654,154.39287228612628,293.56236212673747,-0.96
-0.95,28.0,50.52859001551434,0.9907566669708694,0.836331031408705,154.47464664436026,293.5623643428171,-0.95
-0.94,28.0,50.54504930783137,0.9910793981927719,0.8418285229303445,154.5501919514798,293.5623661641723,-0.94
-0.93,28.0,50.56149734366673,0.9914019086993476,0.8473260144519842,154.6323474700568,293.56236765872364,-0.93
-0.92,28.0,50.57793413243344,0.9917241986751655,0.8528235059736239,154.71467500237222,293.56236888313543,-0.92
-0.91,28.0,50.594359683104926,0.992046268296175,0.8583209974952634,154.79717077051123,293.56236988460535,-0.91
-0.9,28.0,50.6107740041129,0.9923681177277038,0.863818489016903,154.87983102678157,293.56237070238234,-0.9
-0.89,28.0,50.627177103235724,0.9926897471222691,0.8693159805385424,154.95558161016007,293.5623713690528,-0.89
-0.88,28.0,50.643568987476506,0.9930111566171864,0.8748134720601823,155.03854960506092,293.562371911627,-0.88
-0.87,28.0,50.659949662930245,0.9933323463319655,0.8803109635818219,155.1216689842906,293.5623723524566,-0.87
-0.86,28.0,50.67631913463923,0.993653316365475,0.8858084551034615,155.20493604470363,293.562372710007,-0.86
-0.85,28.0,50.69267740643599,0.9939740667928626,0.891305946625101,155.28835143127952,293.5623729995087,-0.85
-0.84,28.0,50.709024480773216,0.99429459766222,0.8968034381467407,155.37051589790028,293.56237323350183,-0.84
-0.83,28.0,50.72536035854001,0.9946149089909806,0.9023009296683802,155.448130749145,293.5623734222948,-0.83
-0.82,28.0,50.741692195039974,0.9949351410792152,0.90779842119002,155.53208840510135,293.5623735743478,-0.82
-0.81,28.0,50.758013851395816,0.9952551735567807,0.9132959127116594,155.61619901244748,293.56237369659016,-0.81
-0.8,28.0,50.77432386270655,0.9955749777001285,0.9187934042332991,155.70044691097652,293.5623737946901,-0.8
-0.79,28.0,50.79062222291111,0.9958945533904139,0.9242908957549388,155.78483063316963,293.5623738732772,-0.79
-0.78,28.0,50.80690892106998,0.996213900413137,0.9297883872765783,155.86148815211652,293.5623739361265,-0.78
-0.77,28.0,50.82318393917439,0.9965330184151842,0.9352858787982179,155.94610997940012,293.562373986313,-0.77
-0.76,28.0,50.839447248552176,0.9968519068343564,0.9407833703198576,156.03086338858165,293.5623740263392,-0.76
-0.75,28.0,50.85569880383771,0.9971705647811316,0.9462808618414971,156.11574880449413,293.5623740582414,-0.75
