MagCAPShock,Impl_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.68,1.0,51.0,1.0,1.0,157.34519605619914,251.01858560872708,-0.68
-0.67,1.0,51.0,1.0,1.0,157.43303687554447,250.53771850526746,-0.67
-0.66,1.0,51.0,1.0,1.0,157.5209853025497,250.29332959362029,-0.66
-0.65,1.0,51.0,1.0,1.0,157.60898789370827,250.19686962457953,-0.65
-0.64,1.0,51.0,1.0,1.0,157.68720922816325,250.19387528742558,-0.64
-0.63,1.0,51.0,1.0,1.0,157.7754591886504,250.2494363153685,-0.63
-0.62,1.0,51.0,1.0,1.0,157.86381417249035,250.33963153778632,-0.62
-0.61,1.0,51.0,1.0,1.0,157.9522741588217,250.44727530606835,-0.61
-0.6,1.0,51.0,1.0,1.0,158.0408394610849,250.5600850849286,-0.6
-0.59,1.0,51.0,1.0,1.0,158.1295107697943,250.66968719832727,-0.59
-0.58,1.0,51.0,1.0,1.0,158.21821430825992,250.7708376657438,-0.58
-0.57,1.0,51.0,1.0,1.0,158.29657768488704,250.86070179677722,-0.57
-0.56,1.0,51.0,1.0,1.0,158.3855554093544,250.93819620408115,-0.56
-0.55,1.0,51.0,1.0,1.0,158.47464657725774,251.00342514354273,-0.55
-0.54,1.0,51.0,1.0,1.0,158.56385418967332,251.05722972017713,-0.54
-0.53,1.0,51.0,1.0,1.0,158.65318179717636,251.10069525693706,-0.53
-0.52,1.0,51.0,1.0,1.0,158.74263351997763,251.13535768749122,-0.52
-0.51,1.0,51.0,1.0,1.0,158.83221406689552,251.16274666433847,-0.51
-0.5,1.0,51.0,1.0,1.0,158.9110714244123,251.1841291009308,-0.5
-0.49,1.0,51.0,1.0,1.0,159.00088158295642,251.2006458840499,-0.49
-0.48,1.0,51.0,1.0,1.0,159.0908320228986,251.213285848845,-0.48
-0.47,1.0,51.0,1.0,1.0,159.1809283237399,251.22288109747447,-0.47
-0.46,1.0,51.0,1.0,1.0,159.27117669720158,251.23011525062861,-0.46
-0.45,1.0,51.0,1.0,1.0,159.36158423013507,251.23553872212383,-0.45
-0.44,1.0,51.0,1.0,1.0,159.45215930327163,251.23958702671047,-0.44
-0.43,1.0,51.0,1.0,1.0,159.54286110580128,251.24259955200696,-0.43
-0.42,1.0,51.0,1.0,1.0,159.62263289645085,251.2448372476664,-0.42
-0.41,1.0,51.0,1.0,1.0,159.71345288162604,251.24649839623098,-0.41
-0.4,1.0,51.0,1.0,1.0,159.80444061437214,251.247732111804,-0.4
-0.39,1.0,51.0,1.0,1.0,159.8956236960154,251.2478677440926,-0.39
-0.38,1.0,51.0,1.0,1.0,159.98705355470372,251.2478659574297,-0.38
-0.37,1.0,51.0,1.0,1.0,160.07883223720572,251.24786428740637,-0.37
-0.36,1.0,51.0,1.0,1.0,160.1711909823832,251.24786274609966,-0.36
-0.35,1.0,51.0,1.0,1.0,160.26490841798318,251.24786132452064,-0.35
-0.34,1.0,51.0,1.0,1.0,160.34647286906582,251.2478610216054,-0.34
-0.33,1.0,51.0,1.0,1.0,160.41812047338743,251.24786103499736,-0.33
-0.32,1.0,51.0,1.0,1.0,160.50334177029865,251.24786103021296,-0.32
-0.31,1.0,51.0,1.0,1.0,160.58942615957955,251.24786102476637,-0.31
-0.3,1.0,51.0,1.0,1.0,160.63380577078317,251.24786101895552,-0.3
-0.29,1.0,51.0,1.0,1.0,160.6338057707831,251.2478610127552,-0.29
-0.28,1.0,51.0,1.0,1.0,160.63380577078317,251.24786086428196,-0.28
-0.27,1.0,51.0,1.0,1.0,160.63380577078314,251.24785951600674,-0.27
-0.26,1.0,51.0,1.0,1.0,160.6338057707832,251.24785749768878,-0.26
-0.25,1.0,51.0,1.0,1.0,160.63380577078317,251.2478544890411,-0.25
-0.24,1.0,51.0,1.0,1.0,160.6338057707832,251.24785039603887,-0.24
-0.23,1.0,51.0,1.0,1.0,160.63380577078314,251.24784977547665,-0.23
-0.22,1.0,51.0,1.0,1.0,160.6338057707832,251.24784896008907,-0.22
-0.21,1.0,51.0,1.0,1.0,160.6338057707832,251.24784809256073,-0.21
-0.2,1.0,51.0,1.0,1.0,160.63380577078317,251.2478361618479,-0.2
-0.19,1.0,51.0,1.0,1.0,160.63380577078323,251.24777260073344,-0.19
-0.18,1.0,51.0,1.0,1.0,160.63380577078317,251.24768230554488,-0.18
-0.17,1.0,51.0,1.0,1.0,160.63380577078317,251.24755439858882,-0.17
-0.16,1.0,51.0,1.0,1.0,160.6338057707832,251.24737371244927,-0.16
-0.15,1.0,51.0,1.0,1.0,160.6338057707832,251.2470496028042,-0.15
-0.14,1.0,51.0,1.0,1.0,160.63380577078308,251.2465343384059,-0.14
-0.13,1.0,51.0,1.0,1.0,160.63380577078314,251.24643386510272,-0.13
-0.12,1.0,51.0,1.0,1.0,160.63380577078325,251.24360962358728,-0.12
-0.11,1.0,51.0,1.0,1.0,160.6338057707832,251.23905632647381,-0.11
-0.1,1.0,51.0,1.0,1.0,160.6338057707831,251.23209372604282,-0.1
-0.09,1.0,51.0,1.0,1.0,160.6338057707831,251.22146341780592,-0.09
-0.08,1.0,51.0,1.0,1.0,160.63380577078317,251.2052338588424,-0.08
-0.07,1.0,51.0,1.0,1.0,160.63380577078323,251.18041433959226,-0.07
-0.06,1.0,51.0,1.0,1.0,160.63380577078317,251.14230267497655,-0.06
-0.05,1.0,51.0,1.0,1.0,160.63380577078314,251.1388177018827,-0.05
-0.04,1.0,51.0,1.0,1.0,160.6338057707831,251.1388177018827,-0.04
-0.03,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.03
-0.02,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.02
-0.01,1.0,51.0,1.0,1.0,160.6338057707832,251.1388177018827,-0.01
0.0,1.0,51.0,1.0,1.0,160.63380577078317,251.1388177018827,0.0
-1.0,2.0,50.67407012660475,0.9936092181687205,0.8322193363904891,154.66846669990872,282.27121321595587,-1.0
-0.99,2.0,50.6856380613405,0.9938360404184411,0.8380061695711624,154.7457998426324,281.47297176465645,-0.99
-0.98,2.0,50.69720018912656,0.9940627488064032,0.8437930027518356,154.82868521441807,280.6737228663826,-0.98
-0.97,2.0,50.70875651186828,0.9942893433699663,0.8495798359325089,154.9117588441867,279.8742910011656,-0.97
-0.96,2.0,50.72030703066736,0.9945158241307325,0.8553666691131823,154.99501773386012,279.0746054151892,-0.96
-0.95,2.0,50.73185174573608,0.9947421910928643,0.8611535022938555,155.0784589508157,278.27458418426,-0.95
-0.94,2.0,50.74339065630334,0.994968444241242,0.8669403354745288,155.1560596784297,277.474132448773,-0.94
-0.93,2.0,50.754923760512014,0.9951945835394512,0.8727271686552021,155.23985007487602,276.67314034595034,-0.93
-0.92,2.0,50.76645105530699,0.995420608927588,0.8785140018358751,155.32381439860532,275.86853897908753,-0.92
-0.91,2.0,50.77797253631355,0.9956465203198736,0.8843008350165485,155.40794995366213,275.06028309503597,-0.91
-0.9,2.0,50.78948819770558,0.9958723176020702,0.8900876681972218,155.49225409786015,274.25080527619434,-0.9
-0.89,2.0,50.800998032063205,0.9960980006286902,0.895874501377895,155.57667517575345,273.4399007932929,-0.89
-0.88,2.0,50.81250203021977,0.9963235692199954,0.9016613345585685,155.6546370051019,272.6273214087119,-0.88
-0.87,2.0,50.824000181097894,0.9965490231587822,0.9074481677392415,155.73942404378803,271.81276995972064,-0.87
-0.86,2.0,50.83549247153502,0.9967743621869611,0.9132350009199148,155.82436960246355,270.9958806874569,-0.86
-0.85,2.0,50.84697888609856,0.9969995860019326,0.919021834100588,155.90947127446913,270.17581093349537,-0.85
-0.84,2.0,50.85845940689179,0.9972246942527802,0.9248086672812615,155.99472669466098,269.3523567231731,-0.84
-0.83,2.0,50.869934013351454,0.9974496865363031,0.9305955004619346,156.0726907377029,268.52476793567774,-0.83
-0.82,2.0,50.88140268203915,0.9976745623929245,0.936382333642608,156.15823820828726,267.69199064333384,-0.82
-0.81,2.0,50.89286538642895,0.9978993213025285,0.9421691668232811,156.2439325355822,266.85244749834067,-0.81
-0.8,2.0,50.90432209669478,0.9981239626802898,0.9479560000039545,156.32977150637117,266.00362948320225,-0.8
