MagCAPShock,Bond_Time,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.75,8.0,51.0,1.0,1.0,196.20743695288695,603.412594620956,-0.75
-0.74,8.0,51.0,1.0,1.0,196.25679395363179,603.3712833982358,-0.74
-0.73,8.0,51.0,1.0,1.0,196.30646038493705,603.3276075832171,-0.73
-0.72,8.0,51.0,1.0,1.0,196.35654328668204,603.2815372237949,-0.72
-0.71,8.0,51.0,1.0,1.0,196.4071931928869,603.2330476991401,-0.71
-0.7,8.0,51.0,1.0,1.0,196.4569425742572,603.1821213008789,-0.7
-0.69,8.0,51.0,1.0,1.0,196.50477428402436,603.1287488673887,-0.69
-0.68,8.0,51.0,1.0,1.0,196.55308649876636,603.0729314500178,-0.68
-0.67,8.0,51.0,1.0,1.0,196.60185475985173,603.0146819882323,-0.67
-0.66,8.0,51.0,1.0,1.0,196.6510583682269,602.9540269688122,-0.66
-0.65,8.0,51.0,1.0,1.0,196.70067938381933,602.8910080426813,-0.65
-0.64,8.0,51.0,1.0,1.0,196.75070191748003,602.8256835715467,-0.64
-0.63,8.0,51.0,1.0,1.0,196.80111162093158,602.7581300755902,-0.63
-0.62,8.0,51.0,1.0,1.0,196.85189532247597,602.6884435528564,-0.62
-0.61,8.0,51.0,1.0,1.0,196.90304077593382,602.6167406409891,-0.61
-0.6,8.0,51.0,1.0,1.0,196.9545364996616,602.543159592522,-0.6
-0.59,8.0,51.0,1.0,1.0,197.00637168676647,602.467861036168,-0.59
-0.58,8.0,51.0,1.0,1.0,197.05853616988264,602.3910284983629,-0.58
-0.57,8.0,51.0,1.0,1.0,197.11102042511342,602.3128686619232,-0.57
-0.56,8.0,51.0,1.0,1.0,197.16381560089812,602.2336113417958,-0.56
-0.55,8.0,51.0,1.0,1.0,197.2169135588347,602.1535091617297,-0.55
-0.54,8.0,51.0,1.0,1.0,197.2703069152155,602.072836919864,-0.54
-0.53,8.0,51.0,1.0,1.0,197.32398907403564,601.9918906360232,-0.53
-0.52,8.0,51.0,1.0,1.0,197.37795424488743,601.9109862784175,-0.52
-0.51,8.0,51.0,1.0,1.0,197.4321974416037,601.8304581725006,-0.51
-0.5,8.0,51.0,1.0,1.0,197.4867144602437,601.7506570998661,-0.5
-0.49,8.0,51.0,1.0,1.0,197.54150183714455,601.6685596337115,-0.49
-0.48,8.0,51.0,1.0,1.0,197.59655678951071,601.5473060665173,-0.48
-0.47,8.0,51.0,1.0,1.0,197.65187714206343,601.4322527284834,-0.47
-0.46,8.0,51.0,1.0,1.0,197.70746124394913,601.3250417323195,-0.46
-0.45,8.0,51.0,1.0,1.0,197.7633078802888,601.2272434640336,-0.45
-0.44,8.0,51.0,1.0,1.0,197.8194161827533,601.1403088399226,-0.44
-0.43,8.0,51.0,1.0,1.0,197.87578554341061,601.065523538933,-0.43
-0.42,8.0,51.0,1.0,1.0,197.93241553576624,601.0039662673846,-0.42
-0.41,8.0,51.0,1.0,1.0,197.98930584627763,600.9564729090991,-0.41
-0.4,8.0,51.0,1.0,1.0,198.0464562189653,600.9236080780574,-0.4
-0.39,8.0,51.0,1.0,1.0,198.1038664146116,600.9056451542551,-0.39
-0.38,8.0,51.0,1.0,1.0,198.1615361851155,600.9025553878497,-0.38
-0.37,8.0,51.0,1.0,1.0,198.2194652624419,600.9140061482009,-0.37
-0.36,8.0,51.0,1.0,1.0,198.27765336083124,600.9393679179348,-0.36
-0.35,8.0,51.0,1.0,1.0,198.33610019036013,600.9777292260212,-0.35
-0.34,8.0,51.0,1.0,1.0,198.39480547953897,601.0279184056615,-0.34
-0.33,8.0,51.0,1.0,1.0,198.45376900459976,601.08853086788,-0.33
-0.32,8.0,51.0,1.0,1.0,198.51299062312927,601.1579605025352,-0.32
-0.31,8.0,51.0,1.0,1.0,198.5724703099012,601.2344338460802,-0.31
-0.3,8.0,51.0,1.0,1.0,198.63220819297624,601.3160457741728,-0.3
-0.29,8.0,51.0,1.0,1.0,198.6922045884277,601.4007956635949,-0.29
-0.28,8.0,51.0,1.0,1.0,198.75246003228673,601.4866232004534,-0.28
-0.27,8.0,51.0,1.0,1.0,198.81297530861144,601.5714432656672,-0.27
-0.26,8.0,51.0,1.0,1.0,198.87375147289308,601.653179586402,-0.26
-0.25,8.0,51.0,1.0,1.0,198.93478987038284,601.729797085502,-0.25
-0.24,8.0,51.0,1.0,1.0,198.99609214935023,601.7993330798183,-0.24
-0.23,8.0,51.0,1.0,1.0,199.05766026993078,601.8599276631597,-0.23
-0.22,8.0,51.0,1.0,1.0,199.11949651004502,601.9098537544908,-0.22
-0.21,8.0,51.0,1.0,1.0,199.18160347094252,601.9475473934775,-0.21
-0.2,8.0,51.0,1.0,1.0,199.2439840864918,601.971638917085,-0.2
-0.19,8.0,51.0,1.0,1.0,199.30664164208844,601.9809856474801,-0.19
-0.18,8.0,51.0,1.0,1.0,199.36957981113116,601.974706652974,-0.18
-0.17,8.0,51.0,1.0,1.0,199.4330010921997,601.9010263046732,-0.17
-0.16,8.0,51.0,1.0,1.0,199.4972565043644,601.6187947119862,-0.16
-0.15,8.0,51.0,1.0,1.0,199.8704665537755,623.7894402627473,-0.15
-0.14,8.0,51.0,1.0,1.0,198.91003290071572,632.8631515507903,-0.14
-0.13,8.0,51.0,1.0,1.0,201.84735953548974,603.8501239751233,-0.13
-0.12,8.0,51.0,1.0,1.0,204.0299916847236,603.677571671515,-0.12
-0.11,8.0,51.0,1.0,1.0,206.7794764372213,588.1989729668362,-0.11
-0.1,8.0,51.0,1.0,1.0,206.172471554046,626.5719169551743,-0.1
-0.09,8.0,51.0,1.0,1.0,207.6470227628077,603.8802245329774,-0.09
-0.08,8.0,51.0,1.0,1.0,209.83555071891814,567.526813233222,-0.08
-0.07,8.0,51.0,1.0,1.0,211.74826074575037,620.6292063838383,-0.07
-0.06,8.0,51.0,1.0,1.0,212.76158818515685,569.2344371857431,-0.06
-0.05,8.0,51.0,1.0,1.0,213.36800234899945,549.9317500598006,-0.05
-0.04,8.0,51.0,1.0,1.0,210.45939820816457,631.6926331335904,-0.04
-0.03,8.0,51.0,1.0,1.0,211.8240949365861,649.8233783111073,-0.03
-0.02,8.0,51.0,1.0,1.0,217.23543661062,605.6513518892883,-0.02
-0.01,8.0,51.0,1.0,1.0,211.5693975737959,636.6960335407495,-0.01
0.0,8.0,51.0,1.0,1.0,217.48305962820766,633.1673787797946,0.0
-1.0,9.0,51.0,1.0,1.0,194.34675439461776,580.261352568898,-1.0
-0.99,9.0,51.0,1.0,1.0,194.45266472729028,579.4453242056545,-0.99
-0.98,9.0,51.0,1.0,1.0,194.55927934380594,578.6226125622586,-0.98
-0.97,9.0,51.0,1.0,1.0,194.66558657237812,577.7935635212716,-0.97
-0.96,9.0,51.0,1.0,1.0,194.77178668174818,576.9593409510933,-0.96
-0.95,9.0,51.0,1.0,1.0,194.87793773360056,576.1221221928633,-0.95
-0.94,9.0,51.0,1.0,1.0,194.98405342825097,575.2853233803016,-0.94
-0.93,9.0,51.0,1.0,1.0,195.09012927286687,574.4538021022768,-0.93
-0.92,9.0,51.0,1.0,1.0,195.19615274918948,573.6339976867929,-0.92
-0.91,9.0,51.0,1.0,1.0,195.3034801004096,572.8340457975528,-0.91
-0.9,9.0,51.0,1.0,1.0,195.3719965773649,572.0639250193009,-0.9
-0.89,9.0,51.0,1.0,1.0,195.42691276099933,571.334675277366,-0.89
-0.88,9.0,51.0,1.0,1.0,195.48138056637262,570.6568218862192,-0.88
-0.87,9.0,51.0,1.0,1.0,195.53537767345787,570.0402350648375,-0.87
-0.86,9.0,51.0,1.0,1.0,195.58891348272772,569.5022680651258,-0.86
-0.85,9.0,51.0,1.0,1.0,195.64200891481516,569.056790890628,-0.85
-0.84,9.0,51.0,1.0,1.0,195.69469016004504,568.7175474419544,-0.84
-0.83,9.0,51.0,1.0,1.0,195.74698623103268,568.4976265509894,-0.83
-0.82,9.0,51.0,1.0,1.0,195.79892788531046,568.4086699033762,-0.82
-0.81,9.0,51.0,1.0,1.0,195.8505471247429,568.4597793486593,-0.81
-0.8,9.0,51.0,1.0,1.0,195.90187697388131,568.6562339179827,-0.8
-0.79,9.0,51.0,1.0,1.0,195.95295146060286,568.9982940285539,-0.79
-0.78,9.0,51.0,1.0,1.0,196.0038061429849,569.4804613469662,-0.78
-0.77,9.0,51.0,1.0,1.0,196.0952363096848,570.0915000656404,-0.77
-0.76,9.0,51.0,1.0,1.0,196.2004748089006,570.8153113940693,-0.76
-0.75,9.0,51.0,1.0,1.0,196.30552985004894,571.6324840224082,-0.75
-0.74,9.0,51.0,1.0,1.0,196.41032038582688,572.5221507211834,-0.74
-0.73,9.0,51.0,1.0,1.0,196.51480628187835,573.4637454190904,-0.73
-0.72,9.0,51.0,1.0,1.0,196.6189612806043,574.4383625479957,-0.72
-0.71,9.0,51.0,1.0,1.0,196.7227657086431,575.4295921814223,-0.71
-0.7,9.0,51.0,1.0,1.0,196.8262036195196,576.4238576735619,-0.7
-0.69,9.0,51.0,1.0,1.0,196.90182437633382,577.4103727286791,-0.69
-0.68,9.0,51.0,1.0,1.0,196.9628723534271,578.3808602913443,-0.68
-0.67,9.0,51.0,1.0,1.0,197.02383915300828,579.3291581150899,-0.67
-0.66,9.0,51.0,1.0,1.0,197.0847519866152,580.2508003736784,-0.66
-0.65,9.0,51.0,1.0,1.0,197.14563803664473,581.1426286762209,-0.65
-0.64,9.0,51.0,1.0,1.0,197.20652444452685,582.0024582384976,-0.64
-0.63,9.0,51.0,1.0,1.0,197.26743830018094,582.8288059008231,-0.63
-0.62,9.0,51.0,1.0,1.0,197.3284066340009,583.6206761121482,-0.62
-0.61,9.0,51.0,1.0,1.0,197.3894564121389,584.3773979864775,-0.61
-0.6,9.0,51.0,1.0,1.0,197.4506145360928,585.0985031473026,-0.6
-0.59,9.0,51.0,1.0,1.0,197.51190784700708,585.7836356468414,-0.59
-0.58,9.0,51.0,1.0,1.0,197.57336313532718,586.4324862412329,-0.58
-0.57,9.0,51.0,1.0,1.0,197.6350071556478,587.0447447237841,-0.57
-0.56,9.0,51.0,1.0,1.0,197.69686664698634,587.6200653442662,-0.56
-0.55,9.0,51.0,1.0,1.0,197.76336911735112,588.158041465168,-0.55
-0.54,9.0,51.0,1.0,1.0,197.85952503506934,588.6581865007926,-0.54
-0.53,9.0,51.0,1.0,1.0,197.9552909975472,589.1199188665165,-0.53
-0.52,9.0,51.0,1.0,1.0,198.05059033987203,589.5425491669405,-0.52
-0.51,9.0,51.0,1.0,1.0,198.14538864792036,589.9252682120563,-0.51
-0.5,9.0,51.0,1.0,1.0,198.23966352748235,590.2671346914211,-0.5
-0.49,9.0,51.0,1.0,1.0,198.33339781179382,590.5670615007209,-0.49
-0.48,9.0,51.0,1.0,1.0,198.42657709742667,590.8237998199844,-0.48
-0.47,9.0,51.0,1.0,1.0,198.53661195381872,588.9881288686677,-0.47
-0.46,9.0,51.0,1.0,1.0,198.53304955998107,579.3450442296789,-0.46
-0.45,9.0,51.0,1.0,1.0,198.5319134002265,572.8203415395461,-0.45
-0.44,9.0,51.0,1.0,1.0,198.69867884085528,575.393267701856,-0.44
-0.43,9.0,51.0,1.0,1.0,198.71003968867092,580.4308235865481,-0.43
-0.42,9.0,51.0,1.0,1.0,198.81426839202817,585.7653114603573,-0.42
-0.41,9.0,51.0,1.0,1.0,198.8934561911005,591.392236756294,-0.41
-0.4,9.0,51.0,1.0,1.0,198.95455335407436,597.2102842280613,-0.4
-0.39,9.0,51.0,1.0,1.0,199.10348643084515,598.5441545602619,-0.39
-0.38,9.0,51.0,1.0,1.0,199.22314516622143,595.1746349179936,-0.38
-0.37,9.0,51.0,1.0,1.0,199.2027990484574,591.6886792733591,-0.37
-0.36,9.0,51.0,1.0,1.0,199.18943648425122,588.1848632558001,-0.36
-0.35,9.0,51.0,1.0,1.0,199.1869640289852,584.7404001819236,-0.35
-0.34,9.0,51.0,1.0,1.0,199.17132822414655,581.3906685835713,-0.34
-0.33,9.0,51.0,1.0,1.0,199.16069719607654,578.1287047127914,-0.33
-0.32,9.0,51.0,1.0,1.0,199.15462021981202,574.9669420913806,-0.32
-0.31,9.0,51.0,1.0,1.0,199.13931273433877,572.1234898335341,-0.31
-0.3,9.0,51.0,1.0,1.0,199.1247253620317,570.3834940469862,-0.3
-0.29,9.0,51.0,1.0,1.0,199.10361977658502,571.2271850404318,-0.29
-0.28,9.0,51.0,1.0,1.0,199.084768051464,575.1852830780124,-0.28
-0.27,9.0,51.0,1.0,1.0,199.0692689875061,580.6305462244683,-0.27
-0.26,9.0,51.0,1.0,1.0,199.05718964187298,586.2187395006491,-0.26
-0.25,9.0,51.0,1.0,1.0,199.0489626308669,591.6309857937863,-0.25
-0.24,9.0,51.0,1.0,1.0,199.04510186833514,596.830847375237,-0.24
-0.23,9.0,51.0,1.0,1.0,199.04605981196096,601.9207849740253,-0.23
-0.22,9.0,51.0,1.0,1.0,199.0524880401227,606.92455580411,-0.22
-0.21,9.0,51.0,1.0,1.0,199.06269723592123,611.8728362924157,-0.21
-0.2,9.0,51.0,1.0,1.0,199.07305471085868,616.7860980755239,-0.2
-0.19,9.0,51.0,1.0,1.0,199.08805415852876,621.6795999349073,-0.19
-0.18,9.0,51.0,1.0,1.0,199.1072610788111,626.5620808275141,-0.18
-0.17,9.0,51.0,1.0,1.0,199.12136571064235,631.4369112694784,-0.17
-0.16,9.0,51.0,1.0,1.0,199.0903986373423,633.5020798149857,-0.16
-0.15,9.0,51.0,1.0,1.0,198.56104841816185,601.2049406788344,-0.15
-0.14,9.0,51.0,1.0,1.0,200.95525849760443,603.6288795494818,-0.14
-0.13,9.0,51.0,1.0,1.0,203.30933144074805,588.3043523539469,-0.13
-0.12,9.0,51.0,1.0,1.0,205.88603089596424,582.9635096036633,-0.12
-0.11,9.0,51.0,1.0,1.0,206.34514238289242,611.4203194013403,-0.11
-0.1,9.0,51.0,1.0,1.0,207.06390012420607,604.3926849483179,-0.1
-0.09,9.0,51.0,1.0,1.0,209.01198402250458,569.8034611974564,-0.09
-0.08,9.0,51.0,1.0,1.0,210.18209399239754,599.1873293905808,-0.08
-0.07,9.0,51.0,1.0,1.0,212.71717489202922,602.1652994372706,-0.07
-0.06,9.0,51.0,1.0,1.0,212.5468533672262,549.097216690107,-0.06
-0.05,9.0,51.0,1.0,1.0,213.77544058445028,601.9868745729789,-0.05
-0.04,9.0,51.0,1.0,1.0,209.25805887649094,633.4107357628912,-0.04
-0.03,9.0,51.0,1.0,1.0,216.78635169493998,623.6902106786393,-0.03
-0.02,9.0,51.0,1.0,1.0,216.68730385306318,602.7845099233116,-0.02
-0.01,9.0,51.0,1.0,1.0,214.16572013512013,613.3579267976464,-0.01
0.0,9.0,51.0,1.0,1.0,217.06964862199982,642.1784900753681,0.0
-1.0,10.0,51.0,1.0,1.0,194.65211434530352,614.5103531448942,-1.0
-0.99,10.0,51.0,1.0,1.0,194.68299350133307,614.18501073466,-0.99
-0.98,10.0,51.0,1.0,1.0,194.71413775042473,613.8821918903969,-0.98
-0.97,10.0,51.0,1.0,1.0,194.74572714376458,613.6020117962914,-0.97
-0.96,10.0,51.0,1.0,1.0,194.77793863469086,613.344685834148,-0.96
-0.95,10.0,51.0,1.0,1.0,194.81094274317186,613.110445335458,-0.95
-0.94,10.0,51.0,1.0,1.0,194.84490060437994,612.8994889360542,-0.94
-0.93,10.0,51.0,1.0,1.0,194.92680758871523,612.7120304170674,-0.93
-0.92,10.0,51.0,1.0,1.0,195.03916510764074,612.5483072778667,-0.92
-0.91,10.0,51.0,1.0,1.0,195.1566440464258,612.4085897534262,-0.91
-0.9,10.0,51.0,1.0,1.0,195.2728797292654,612.2931901747255,-0.9
-0.89,10.0,51.0,1.0,1.0,195.38776709871243,612.2024725527842,-0.89
-0.88,10.0,51.0,1.0,1.0,195.39569890096337,614.3772375232518,-0.88
-0.87,10.0,51.0,1.0,1.0,195.38418907100683,616.9422908581307,-0.87
-0.86,10.0,51.0,1.0,1.0,195.50576980705725,613.5547535581584,-0.86
-0.85,10.0,51.0,1.0,1.0,195.6347802550717,609.8123085934498,-0.85
-0.84,10.0,51.0,1.0,1.0,195.7636495095684,606.0839457244996,-0.84
-0.83,10.0,51.0,1.0,1.0,195.89826874440357,602.375141668274,-0.83
-0.82,10.0,51.0,1.0,1.0,196.0289170640339,598.6948509895333,-0.82
-0.81,10.0,51.0,1.0,1.0,196.15517896158903,595.0243114403718,-0.81
-0.8,10.0,51.0,1.0,1.0,196.27766110878932,591.3047086421318,-0.8
-0.79,10.0,51.0,1.0,1.0,196.39651868144966,587.3918048466178,-0.79
-0.78,10.0,51.0,1.0,1.0,196.5128658733237,583.215684883268,-0.78
-0.77,10.0,51.0,1.0,1.0,196.6272619821216,578.6313634400829,-0.77
-0.76,10.0,51.0,1.0,1.0,196.66861770549258,573.735630873486,-0.76
-0.75,10.0,51.0,1.0,1.0,196.70117876775333,569.6430248595841,-0.75
-0.74,10.0,51.0,1.0,1.0,196.79604541498267,585.872497850459,-0.74
-0.73,10.0,51.0,1.0,1.0,196.8943152832734,602.6791295265116,-0.73
-0.72,10.0,51.0,1.0,1.0,196.92523483936873,612.5514572084617,-0.72
-0.71,10.0,51.0,1.0,1.0,196.87789292131507,605.9620212097387,-0.71
-0.7,10.0,51.0,1.0,1.0,196.80100105082562,599.2432527173961,-0.7
-0.69,10.0,51.0,1.0,1.0,196.76682710419328,592.3555109762564,-0.69
-0.68,10.0,51.0,1.0,1.0,196.97423664461746,584.9558352901199,-0.68
-0.67,10.0,51.0,1.0,1.0,197.17687693233677,576.4430160296625,-0.67
-0.66,10.0,51.0,1.0,1.0,197.22592838450896,566.997347253473,-0.66
-0.65,10.0,51.0,1.0,1.0,197.20403569573662,565.1061788616947,-0.65
-0.64,10.0,51.0,1.0,1.0,197.16027407408387,571.1060492830189,-0.64
-0.63,10.0,51.0,1.0,1.0,197.2319108514573,577.080036508866,-0.63
-0.62,10.0,51.0,1.0,1.0,197.43030655318023,583.0606160215463,-0.62
-0.61,10.0,51.0,1.0,1.0,197.2574782481181,589.3992471784973,-0.61
-0.6,10.0,51.0,1.0,1.0,197.4580942499149,595.7630979871171,-0.6
-0.59,10.0,51.0,1.0,1.0,197.52047120127048,602.4306380550971,-0.59
-0.58,10.0,51.0,1.0,1.0,197.63085778597062,596.4727842804847,-0.58
-0.57,10.0,51.0,1.0,1.0,197.69258484167432,593.0819761241784,-0.57
-0.56,10.0,51.0,1.0,1.0,197.77196829981378,589.4543576164353,-0.56
-0.55,10.0,51.0,1.0,1.0,197.8177347534605,585.6834287378022,-0.55
-0.54,10.0,51.0,1.0,1.0,197.94612564064252,581.8572533984207,-0.54
-0.53,10.0,51.0,1.0,1.0,197.98455430542674,578.0462296963036,-0.53
-0.52,10.0,51.0,1.0,1.0,198.0093639784741,574.287910959845,-0.52
-0.51,10.0,51.0,1.0,1.0,198.1018471816235,570.5784671413168,-0.51
-0.5,10.0,51.0,1.0,1.0,198.1691420024243,566.9077446739109,-0.5
-0.49,10.0,51.0,1.0,1.0,198.2495369358176,563.4755183388289,-0.49
-0.48,10.0,51.0,1.0,1.0,198.33949191205764,561.3329325139512,-0.48
-0.47,10.0,51.0,1.0,1.0,198.4555310822314,562.4927257918187,-0.47
-0.46,10.0,51.0,1.0,1.0,198.58632872628476,567.0154437376101,-0.46
-0.45,10.0,51.0,1.0,1.0,198.57912129973408,572.5131535351933,-0.45
-0.44,10.0,51.0,1.0,1.0,198.57515984370247,577.733762978706,-0.44
-0.43,10.0,51.0,1.0,1.0,198.5748108144249,582.5975904416489,-0.43
-0.42,10.0,51.0,1.0,1.0,198.57847053331736,587.1790756474936,-0.42
-0.41,10.0,51.0,1.0,1.0,198.58638113799802,591.6512416708665,-0.41
-0.4,10.0,51.0,1.0,1.0,198.59871597601128,596.0463724824489,-0.4
-0.39,10.0,51.0,1.0,1.0,198.61497416705268,600.3892619525097,-0.39
-0.38,10.0,51.0,1.0,1.0,198.62796153910693,604.6888022165452,-0.38
-0.37,10.0,51.0,1.0,1.0,198.64544245220216,608.949500762377,-0.37
-0.36,10.0,51.0,1.0,1.0,198.66674305458892,613.1765208558838,-0.36
-0.35,10.0,51.0,1.0,1.0,198.69190280923834,617.3674174398284,-0.35
-0.34,10.0,51.0,1.0,1.0,198.70620623140323,621.5145285474742,-0.34
-0.33,10.0,51.0,1.0,1.0,198.65175060235808,620.5581762015989,-0.33
-0.32,10.0,51.0,1.0,1.0,198.5787902718864,618.9883032570503,-0.32
-0.31,10.0,51.0,1.0,1.0,198.51365676756154,617.453673303327,-0.31
-0.3,10.0,51.0,1.0,1.0,198.45733528548203,615.9612970656603,-0.3
-0.29,10.0,51.0,1.0,1.0,198.41034173844102,614.5191844886515,-0.29
-0.28,10.0,51.0,1.0,1.0,198.36039960373625,613.1357811716351,-0.28
-0.27,10.0,51.0,1.0,1.0,198.31188403610864,611.8204897692905,-0.27
-0.26,10.0,51.0,1.0,1.0,198.27131498049812,610.5853264469688,-0.26
-0.25,10.0,51.0,1.0,1.0,198.24418448140102,609.4379770905907,-0.25
-0.24,10.0,51.0,1.0,1.0,198.22811179488306,608.3855773775349,-0.24
-0.23,10.0,51.0,1.0,1.0,198.22158766595768,607.4334328877444,-0.23
-0.22,10.0,51.0,1.0,1.0,198.22338602883818,606.584553630473,-0.22
-0.21,10.0,51.0,1.0,1.0,198.232515549557,605.8392842384585,-0.21
-0.2,10.0,51.0,1.0,1.0,198.2481789109411,605.1952425849184,-0.2
-0.19,10.0,51.0,1.0,1.0,198.2697220545299,604.647589283297,-0.19
-0.18,10.0,51.0,1.0,1.0,198.29660977561343,604.1896141942209,-0.18
-0.17,10.0,51.0,1.0,1.0,198.30271319163415,603.9760664556206,-0.17
-0.16,10.0,51.0,1.0,1.0,198.3537309007268,603.9662490247185,-0.16
-0.15,10.0,51.0,1.0,1.0,199.85905422119393,603.6596600858668,-0.15
-0.14,10.0,51.0,1.0,1.0,201.9744944819028,574.3404788352218,-0.14
-0.13,10.0,51.0,1.0,1.0,204.45398217618796,576.8671890558006,-0.13
-0.12,10.0,51.0,1.0,1.0,206.81058879423003,596.414689908975,-0.12
-0.11,10.0,51.0,1.0,1.0,205.9491714637285,605.9882273496505,-0.11
-0.1,10.0,51.0,1.0,1.0,207.77713249907836,543.0751212393844,-0.1
-0.09,10.0,51.0,1.0,1.0,209.4669493014503,604.5736463531572,-0.09
-0.08,10.0,51.0,1.0,1.0,211.33492594840607,624.2418307345077,-0.08
-0.07,10.0,51.0,1.0,1.0,211.72754701349467,546.0667771662318,-0.07
-0.06,10.0,51.0,1.0,1.0,212.70234975762006,604.4774073008319,-0.06
-0.05,10.0,51.0,1.0,1.0,215.49247025788546,588.6491874133968,-0.05
-0.04,10.0,51.0,1.0,1.0,211.30797868547083,644.7097657617563,-0.04
-0.03,10.0,51.0,1.0,1.0,216.63543488307772,604.3459678942156,-0.03
-0.02,10.0,51.0,1.0,1.0,211.05935319210894,633.4207251349735,-0.02
-0.01,10.0,51.0,1.0,1.0,220.26584528830864,592.4567713611164,-0.01
0.0,10.0,51.0,1.0,1.0,218.0373799639648,578.864183202025,0.0
-1.0,11.0,51.0,1.0,1.0,193.94882721664342,591.391892199432,-1.0
-0.99,11.0,51.0,1.0,1.0,194.14643207956996,590.808024821807,-0.99
-0.98,11.0,51.0,1.0,1.0,194.18963898273532,589.1724765728434,-0.98
-0.97,11.0,51.0,1.0,1.0,194.34786867263222,587.4445887298114,-0.97
-0.96,11.0,51.0,1.0,1.0,194.75775231725345,585.6544022475198,-0.96
-0.95,11.0,51.0,1.0,1.0,194.5268068203664,592.4161493739175,-0.95
-0.94,11.0,51.0,1.0,1.0,194.74707400626482,582.8421284443388,-0.94
-0.93,11.0,51.0,1.0,1.0,195.58503222478512,570.6672904612687,-0.93
-0.92,11.0,51.0,1.0,1.0,195.6779217225302,563.5756985017035,-0.92
-0.91,11.0,51.0,1.0,1.0,195.62608311753527,582.8753745739375,-0.91
-0.9,11.0,51.0,1.0,1.0,195.84810205156302,598.2528315956059,-0.9
-0.89,11.0,51.0,1.0,1.0,195.78447193935466,605.1129026440942,-0.89
-0.88,11.0,51.0,1.0,1.0,195.7221886916728,604.0412911946727,-0.88
-0.87,11.0,51.0,1.0,1.0,195.74457956850338,607.0760642271271,-0.87
-0.86,11.0,51.0,1.0,1.0,195.77095167424625,601.6401032457179,-0.86
-0.85,11.0,51.0,1.0,1.0,195.805327041955,595.2378600006745,-0.85
-0.84,11.0,51.0,1.0,1.0,195.75905765264193,588.700499799275,-0.84
-0.83,11.0,51.0,1.0,1.0,195.88273764278094,582.080426550844,-0.83
-0.82,11.0,51.0,1.0,1.0,196.0740755560982,574.8844696753883,-0.82
-0.81,11.0,51.0,1.0,1.0,196.25593400128744,566.4199363135394,-0.81
-0.8,11.0,51.0,1.0,1.0,196.33503117383074,557.6021688716279,-0.8
-0.79,11.0,51.0,1.0,1.0,196.27260795014055,558.691313129792,-0.79
-0.78,11.0,51.0,1.0,1.0,196.15416633458142,566.1802471119457,-0.78
-0.77,11.0,51.0,1.0,1.0,196.05817353703128,572.7062308588339,-0.77
-0.76,11.0,51.0,1.0,1.0,196.405382408616,579.0054149959544,-0.76
-0.75,11.0,51.0,1.0,1.0,196.31203195619125,585.5887924748454,-0.75
-0.74,11.0,51.0,1.0,1.0,196.59277057244188,592.1083930854589,-0.74
-0.73,11.0,51.0,1.0,1.0,196.54535285184335,604.4023545687126,-0.73
-0.72,11.0,51.0,1.0,1.0,196.6932569410174,603.8684878323301,-0.72
-0.71,11.0,51.0,1.0,1.0,196.67539236931367,596.8212780792257,-0.71
-0.7,11.0,51.0,1.0,1.0,196.6323731637876,591.9710260480538,-0.7
-0.69,11.0,51.0,1.0,1.0,196.65942564666406,588.6315772797536,-0.69
-0.68,11.0,51.0,1.0,1.0,196.76407189936143,585.0731145552427,-0.68
-0.67,11.0,51.0,1.0,1.0,196.89966467750492,581.383583129681,-0.67
-0.66,11.0,51.0,1.0,1.0,196.98248189728662,577.6400741638773,-0.66
-0.65,11.0,51.0,1.0,1.0,197.04530757686902,573.8995703656553,-0.65
-0.64,11.0,51.0,1.0,1.0,197.12282291344115,570.1815677748808,-0.64
-0.63,11.0,51.0,1.0,1.0,197.21539487587853,566.4430975653602,-0.63
-0.62,11.0,51.0,1.0,1.0,197.26510227285266,562.5765322422195,-0.62
-0.61,11.0,51.0,1.0,1.0,197.35159891995193,558.5602886236862,-0.61
-0.6,11.0,51.0,1.0,1.0,197.46791744112957,555.0456686273508,-0.6
-0.59,11.0,51.0,1.0,1.0,197.49624548497954,554.0564242501656,-0.59
-0.58,11.0,51.0,1.0,1.0,197.52056441470495,557.0255973223553,-0.58
-0.57,11.0,51.0,1.0,1.0,197.64534989985876,562.0519834623605,-0.57
-0.56,11.0,51.0,1.0,1.0,197.69980041614355,567.0697553360303,-0.56
-0.55,11.0,51.0,1.0,1.0,197.7553768772682,571.626882980721,-0.55
-0.54,11.0,51.0,1.0,1.0,197.86710415860352,575.8165492083468,-0.54
-0.53,11.0,51.0,1.0,1.0,197.92263705017854,579.7607188621581,-0.53
-0.52,11.0,51.0,1.0,1.0,198.03486502119986,583.5963697772521,-0.52
-0.51,11.0,51.0,1.0,1.0,198.12790026549578,587.3378045195316,-0.51
-0.5,11.0,51.0,1.0,1.0,198.22730836205318,590.9945721175603,-0.5
-0.49,11.0,51.0,1.0,1.0,198.36229022494314,594.5464145749586,-0.49
-0.48,11.0,51.0,1.0,1.0,198.38570254176886,597.9715557583405,-0.48
-0.47,11.0,51.0,1.0,1.0,198.4101233895299,601.2567623862939,-0.47
-0.46,11.0,51.0,1.0,1.0,198.4373781909399,604.3808499037837,-0.46
