MagCAPShock,Choice_r,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.57,0.05,51.0,1.0,1.0,165.38119948471103,512.1762616338159,-0.57
-0.56,0.05,51.0,1.0,1.0,165.45098806848557,512.2577693231318,-0.56
-0.55,0.05,51.0,1.0,1.0,165.52074408985249,512.3388047301894,-0.55
-0.54,0.05,51.0,1.0,1.0,165.59046684549986,512.4193713473501,-0.54
-0.53,0.05,51.0,1.0,1.0,165.66015562793703,512.4994726521512,-0.53
-0.52,0.05,51.0,1.0,1.0,165.7298097255322,512.5791121069255,-0.52
-0.51,0.05,51.0,1.0,1.0,165.7994284225517,512.6582931584331,-0.51
-0.5,0.05,51.0,1.0,1.0,165.8690109991999,512.7370192375423,-0.5
-0.49,0.05,51.0,1.0,1.0,165.93855673166144,512.8152937589251,-0.49
-0.48,0.05,51.0,1.0,1.0,166.00806489214327,512.8931201207694,-0.48
-0.47,0.05,51.0,1.0,1.0,166.07753474891865,512.9705017045235,-0.47
-0.46,0.05,51.0,1.0,1.0,166.1469655663721,513.0474418746629,-0.46
-0.45,0.05,51.0,1.0,1.0,166.2163566050458,513.1239439784789,-0.45
-0.44,0.05,51.0,1.0,1.0,166.2857071216859,513.2000113458689,-0.44
-0.43,0.05,51.0,1.0,1.0,166.35501636929223,513.2756472891759,-0.43
-0.42,0.05,51.0,1.0,1.0,166.42428359716712,513.3508551030204,-0.42
-0.41,0.05,51.0,1.0,1.0,166.4935080509666,513.4256380641651,-0.41
-0.4,0.05,51.0,1.0,1.0,166.56222149304807,513.4595653126419,-0.4
-0.39,0.05,51.0,1.0,1.0,166.63028813282023,513.4400196925811,-0.39
-0.38,0.05,51.0,1.0,1.0,166.69833006739958,513.4204763181957,-0.38
-0.37,0.05,51.0,1.0,1.0,166.7663468869471,513.4009351267503,-0.37
-0.36,0.05,51.0,1.0,1.0,166.83433817964348,513.3813960561473,-0.36
-0.35,0.05,51.0,1.0,1.0,166.90230353171364,513.3618590449279,-0.35
-0.34,0.05,51.0,1.0,1.0,166.9702425274516,513.3423240322718,-0.34
-0.33,0.05,51.0,1.0,1.0,167.03815474924593,513.3227909580016,-0.33
-0.32,0.05,51.0,1.0,1.0,167.10603977760573,513.3032597625827,-0.32
-0.31,0.05,51.0,1.0,1.0,167.1738971911874,513.2837303871235,-0.31
-0.3,0.05,51.0,1.0,1.0,167.24172656682174,513.2642027733812,-0.3
-0.29,0.05,51.0,1.0,1.0,167.30952747954186,513.2446768637581,-0.29
-0.28,0.05,51.0,1.0,1.0,167.37729950261144,513.2251526013067,-0.28
-0.27,0.05,51.0,1.0,1.0,167.44504220755437,513.2056299297291,-0.27
-0.26,0.05,51.0,1.0,1.0,167.51275516418326,513.1861087933801,-0.26
-0.25,0.05,51.0,1.0,1.0,167.58043794063087,513.1665891372681,-0.25
-0.24,0.05,51.0,1.0,1.0,167.6480901033806,513.1470709070552,-0.24
-0.23,0.05,51.0,1.0,1.0,167.7157112172975,513.1275540490617,-0.23
-0.22,0.05,51.0,1.0,1.0,167.78330084566102,513.1080385102641,-0.22
-0.21,0.05,51.0,1.0,1.0,167.8508585501973,513.0885242382994,-0.21
-0.2,0.05,51.0,1.0,1.0,167.9183838911135,513.0690111814642,-0.2
-0.19,0.05,51.0,1.0,1.0,167.98587642713036,513.0494992887193,-0.19
-0.18,0.05,51.0,1.0,1.0,168.053335715518,513.0299885096875,-0.18
-0.17,0.05,51.0,1.0,1.0,168.12076131213104,513.010478794657,-0.17
-0.16,0.05,51.0,1.0,1.0,168.1881527714442,512.9909700945851,-0.16
-0.15,0.05,51.0,1.0,1.0,170.37190912535127,512.4424509420377,-0.15
-0.14,0.05,51.0,1.0,1.0,174.90645498883674,511.4443619754353,-0.14
-0.13,0.05,51.0,1.0,1.0,175.05709684355332,510.1604396975777,-0.13
-0.12,0.05,51.0,1.0,1.0,180.11525490033947,510.53650624638624,-0.12
-0.11,0.05,51.0,1.0,1.0,184.2697998916191,510.69699364295826,-0.11
-0.1,0.05,51.0,1.0,1.0,186.27754787204665,510.7645913647785,-0.1
-0.09,0.05,51.0,1.0,1.0,184.5026509504014,510.84574113686966,-0.09
-0.08,0.05,51.0,1.0,1.0,183.04072205770473,499.03201318697694,-0.08
-0.07,0.05,51.0,1.0,1.0,185.60955493079487,496.23943454231465,-0.07
-0.06,0.05,51.0,1.0,1.0,185.85598317883876,501.02869411148566,-0.06
-0.05,0.05,51.0,1.0,1.0,186.86376363596165,511.5126755820509,-0.05
-0.04,0.05,51.0,1.0,1.0,188.22864779576184,511.5605808577377,-0.04
-0.03,0.05,51.0,1.0,1.0,190.02697602641487,511.63003148974695,-0.03
-0.02,0.05,51.0,1.0,1.0,192.61991721432838,511.73196700409227,-0.02
-0.01,0.05,51.0,1.0,1.0,195.61173032831456,511.8307818263054,-0.01
0.0,0.05,51.0,1.0,1.0,193.52838048339032,498.249281380676,0.0
-1.0,0.06,51.0,1.0,1.0,176.36116952715955,543.3719661825784,-1.0
-0.99,0.06,51.0,1.0,1.0,176.38876857534663,543.3280329717077,-0.99
-0.98,0.06,51.0,1.0,1.0,176.4164006553284,543.2843200024025,-0.98
-0.97,0.06,51.0,1.0,1.0,176.44406609774416,543.2408291098807,-0.97
-0.96,0.06,51.0,1.0,1.0,176.4717652369551,543.1975621505277,-0.96
-0.95,0.06,51.0,1.0,1.0,176.49949841111214,543.1545210022359,-0.95
-0.94,0.06,51.0,1.0,1.0,176.52726596222374,543.1117075647477,-0.94
-0.93,0.06,51.0,1.0,1.0,176.55506823622673,543.0691237600086,-0.93
-0.92,0.06,51.0,1.0,1.0,176.58290558305683,543.0267715325265,-0.92
-0.91,0.06,51.0,1.0,1.0,176.61077835672228,542.9846528497391,-0.91
-0.9,0.06,51.0,1.0,1.0,176.63868691537715,542.9427697023868,-0.9
-0.89,0.06,51.0,1.0,1.0,176.66663162139957,542.9011241049035,-0.89
-0.88,0.06,51.0,1.0,1.0,176.69461284146718,542.8597180957969,-0.88
-0.87,0.06,51.0,1.0,1.0,176.72263094663808,542.8185537380602,-0.87
-0.86,0.06,51.0,1.0,1.0,176.75068631243147,542.7776331195759,-0.86
-0.85,0.06,51.0,1.0,1.0,176.77877931891084,542.7369583535342,-0.85
-0.84,0.06,51.0,1.0,1.0,176.80691035076828,542.6965315788634,-0.84
-0.83,0.06,51.0,1.0,1.0,176.83507979741108,542.6563549606625,-0.83
-0.82,0.06,51.0,1.0,1.0,176.86328805305214,542.6164306906571,-0.82
-0.81,0.06,51.0,1.0,1.0,176.89153551679783,542.5767609876477,-0.81
-0.8,0.06,51.0,1.0,1.0,176.91982259274266,542.5373480979821,-0.8
-0.79,0.06,51.0,1.0,1.0,176.9481496900633,542.4981942960338,-0.79
-0.78,0.06,51.0,1.0,1.0,176.97651722311602,542.4593018846928,-0.78
-0.77,0.06,51.0,1.0,1.0,177.00492561153536,542.4206731958617,-0.77
-0.76,0.06,51.0,1.0,1.0,177.03337528033612,542.3823105909753,-0.76
-0.75,0.06,51.0,1.0,1.0,177.0618666600166,542.3442164615192,-0.75
-0.74,0.06,51.0,1.0,1.0,177.09040018666576,542.3063932295695,-0.74
-0.73,0.06,51.0,1.0,1.0,177.1189763020717,542.2688433483428,-0.73
-0.72,0.06,51.0,1.0,1.0,177.14759545383248,542.231569302756,-0.72
-0.71,0.06,51.0,1.0,1.0,177.17625809547147,542.1945736100066,-0.71
-0.7,0.06,51.0,1.0,1.0,177.20496468655315,542.157858820159,-0.7
-0.69,0.06,51.0,1.0,1.0,177.2337156928027,542.1214275167489,-0.69
-0.68,0.06,51.0,1.0,1.0,177.26251158622952,542.0852823174039,-0.68
-0.67,0.06,51.0,1.0,1.0,177.2913528452522,542.0494258744759,-0.67
-0.66,0.06,51.0,1.0,1.0,177.32023995482683,542.0138608756896,-0.66
-0.65,0.06,51.0,1.0,1.0,177.3491734065793,541.9785900448087,-0.65
-0.64,0.06,51.0,1.0,1.0,177.37815369894025,541.9436161423158,-0.64
-0.63,0.06,51.0,1.0,1.0,177.40718133728348,541.908941966113,-0.63
-0.62,0.06,51.0,1.0,1.0,177.4362568340687,541.8745703522378,-0.62
-0.61,0.06,51.0,1.0,1.0,177.46538070898538,541.840504175592,-0.61
-0.6,0.06,51.0,1.0,1.0,177.49455348910394,541.8067463507005,-0.6
-0.59,0.06,51.0,1.0,1.0,177.52377570902743,541.7732998324797,-0.59
-0.58,0.06,51.0,1.0,1.0,177.55304791104933,541.7401676170243,-0.58
-0.57,0.06,51.0,1.0,1.0,177.58237064531377,541.7073527424251,-0.57
-0.56,0.06,51.0,1.0,1.0,177.61174446998226,541.6748582895974,-0.56
-0.55,0.06,51.0,1.0,1.0,177.64116995140168,541.642687383133,-0.55
-0.54,0.06,51.0,1.0,1.0,177.67064766427956,541.610843192179,-0.54
-0.53,0.06,51.0,1.0,1.0,177.70017819186162,541.5793289313307,-0.53
-0.52,0.06,51.0,1.0,1.0,177.72976212611616,541.5481478615594,-0.52
-0.51,0.06,51.0,1.0,1.0,177.7594000679214,541.5173032911526,-0.51
-0.5,0.06,51.0,1.0,1.0,177.78909262726006,541.4867985766898,-0.5
-0.49,0.06,51.0,1.0,1.0,177.8188404234166,541.456637124034,-0.49
-0.48,0.06,51.0,1.0,1.0,177.84864408518163,541.4268223893589,-0.48
-0.47,0.06,51.0,1.0,1.0,177.87850425106217,541.3973578801977,-0.47
-0.46,0.06,51.0,1.0,1.0,177.9084215694953,541.3682471565196,-0.46
-0.45,0.06,51.0,1.0,1.0,177.93839669907115,541.3394938318435,-0.45
-0.44,0.06,51.0,1.0,1.0,177.9684303087588,541.3111015743691,-0.44
-0.43,0.06,51.0,1.0,1.0,177.99852307814055,541.2830741081519,-0.43
-0.42,0.06,51.0,1.0,1.0,178.0286756976522,541.2554152143003,-0.42
-0.41,0.06,51.0,1.0,1.0,178.0588888688292,541.2281287322106,-0.41
-0.4,0.06,51.0,1.0,1.0,178.08916330456162,541.201218560836,-0.4
-0.39,0.06,51.0,1.0,1.0,178.11949972935483,541.1746886599906,-0.39
-0.38,0.06,51.0,1.0,1.0,178.14989887959737,541.1485430516873,-0.38
-0.37,0.06,51.0,1.0,1.0,178.18036150383807,541.122785821514,-0.37
-0.36,0.06,51.0,1.0,1.0,178.2108883630702,541.0974211200554,-0.36
-0.35,0.06,51.0,1.0,1.0,178.2414802310235,541.0724531643433,-0.35
-0.34,0.06,51.0,1.0,1.0,178.27213789446515,541.0478862393537,-0.34
-0.33,0.06,51.0,1.0,1.0,178.30286215351023,541.0237246995538,-0.33
-0.32,0.06,51.0,1.0,1.0,178.3336538219396,540.999972970478,-0.32
-0.31,0.06,51.0,1.0,1.0,178.36451372752867,540.9766355503606,-0.31
-0.3,0.06,51.0,1.0,1.0,178.39544271238526,540.953717011814,-0.3
-0.29,0.06,51.0,1.0,1.0,178.42644163329774,540.9312220035515,-0.29
-0.28,0.06,51.0,1.0,1.0,178.45751136209364,540.9091552521644,-0.28
-0.27,0.06,51.0,1.0,1.0,178.4886527860078,540.8875215639479,-0.27
-0.26,0.06,51.0,1.0,1.0,178.51986680806436,540.8663258267826,-0.26
-0.25,0.06,51.0,1.0,1.0,178.5511543474668,540.8455730120672,-0.25
-0.24,0.06,51.0,1.0,1.0,178.5825163400036,540.8252681767193,-0.24
-0.23,0.06,51.0,1.0,1.0,178.6139537384625,540.8054164652185,-0.23
-0.22,0.06,51.0,1.0,1.0,178.64546751306048,540.7860231117253,-0.22
-0.21,0.06,51.0,1.0,1.0,178.67705865188577,540.7670934422564,-0.21
-0.2,0.06,51.0,1.0,1.0,178.70872816135284,540.7486328769247,-0.2
-0.19,0.06,51.0,1.0,1.0,178.74047706667332,540.7306469322496,-0.19
-0.18,0.06,51.0,1.0,1.0,178.7723064123399,540.7131412235361,-0.18
-0.17,0.06,51.0,1.0,1.0,178.80421726262549,540.6961214673224,-0.17
-0.16,0.06,51.0,1.0,1.0,178.83621070210006,540.6795934839072,-0.16
-0.15,0.06,51.0,1.0,1.0,180.93477178350741,534.2535065174291,-0.15
-0.14,0.06,51.0,1.0,1.0,186.787574938599,517.0173985648378,-0.14
-0.13,0.06,51.0,1.0,1.0,187.4707034401466,530.0320086489007,-0.13
-0.12,0.06,51.0,1.0,1.0,182.26051245130296,517.208427317915,-0.12
-0.11,0.06,51.0,1.0,1.0,183.01782839797397,515.9025831212597,-0.11
-0.1,0.06,51.0,1.0,1.0,184.3267420514423,519.9165126793006,-0.1
-0.09,0.06,51.0,1.0,1.0,193.48770147392426,516.6888852330621,-0.09
-0.08,0.06,51.0,1.0,1.0,196.4114974667501,516.9394228350428,-0.08
-0.07,0.06,51.0,1.0,1.0,197.98897623148835,516.9031777549419,-0.07
-0.06,0.06,51.0,1.0,1.0,194.0302057975854,526.9408701662146,-0.06
-0.05,0.06,51.0,1.0,1.0,197.45569695519507,518.6220462738951,-0.05
-0.04,0.06,51.0,1.0,1.0,199.11452829509466,517.4551774474063,-0.04
-0.03,0.06,51.0,1.0,1.0,201.06605009592172,517.494705301558,-0.03
-0.02,0.06,51.0,1.0,1.0,204.26390096731845,517.5603153996972,-0.02
-0.01,0.06,51.0,1.0,1.0,205.30428481995034,517.4227132389194,-0.01
0.0,0.06,51.0,1.0,1.0,204.0065908766796,511.0378422151902,0.0
-1.0,0.07,51.0,1.0,1.0,183.7225145073815,546.9453143087787,-1.0
-0.99,0.07,51.0,1.0,1.0,183.97793003423664,546.9920216505302,-0.99
-0.98,0.07,51.0,1.0,1.0,184.23209954403896,547.0324690201907,-0.98
-0.97,0.07,51.0,1.0,1.0,184.48476366452795,547.0671069857734,-0.97
-0.96,0.07,51.0,1.0,1.0,184.73563899498214,547.0963913000182,-0.96
-0.95,0.07,51.0,1.0,1.0,184.98441840910525,547.1207730711375,-0.95
-0.94,0.07,51.0,1.0,1.0,185.23077183021687,547.1406911791697,-0.94
-0.93,0.07,51.0,1.0,1.0,185.47434753553432,547.1267774479849,-0.93
-0.92,0.07,51.0,1.0,1.0,185.71477403857307,547.1117028615339,-0.92
-0.91,0.07,51.0,1.0,1.0,185.9516625870609,547.0966205487381,-0.91
-0.9,0.07,51.0,1.0,1.0,186.18461029808896,547.0815310383199,-0.9
-0.89,0.07,51.0,1.0,1.0,186.41320393294885,547.066434902939,-0.89
-0.88,0.07,51.0,1.0,1.0,186.63702429088468,547.0513327554509,-0.88
-0.87,0.07,51.0,1.0,1.0,186.8556511752428,547.0362252437775,-0.87
-0.86,0.07,51.0,1.0,1.0,187.06866885777058,547.0211130443855,-0.86
-0.85,0.07,51.0,1.0,1.0,187.27567193858556,547.0059968544023,-0.85
-0.84,0.07,51.0,1.0,1.0,187.47627147249423,546.9908773824802,-0.84
-0.83,0.07,51.0,1.0,1.0,187.6701012083581,546.9757553385973,-0.83
-0.82,0.07,51.0,1.0,1.0,187.856823769203,546.9606314230305,-0.82
-0.81,0.07,51.0,1.0,1.0,188.0361365885642,546.9455063148256,-0.81
-0.8,0.07,51.0,1.0,1.0,187.55478598920593,546.9303806601305,-0.8
-0.79,0.07,51.0,1.0,1.0,187.322568470246,546.9152550607885,-0.79
-0.78,0.07,51.0,1.0,1.0,187.34269907682244,546.9001300636054,-0.78
-0.77,0.07,51.0,1.0,1.0,187.29286951374644,546.8850061507109,-0.77
-0.76,0.07,51.0,1.0,1.0,187.2625205940843,546.8698837313585,-0.76
-0.75,0.07,51.0,1.0,1.0,187.26828069751957,546.8547631355028,-0.75
-0.74,0.07,51.0,1.0,1.0,187.2930161726448,546.8397449501649,-0.74
-0.73,0.07,51.0,1.0,1.0,187.31849538046677,546.8247333402308,-0.73
-0.72,0.07,51.0,1.0,1.0,187.34415940974958,546.809714970291,-0.72
-0.71,0.07,51.0,1.0,1.0,187.37000493388078,546.7946898692597,-0.71
-0.7,0.07,51.0,1.0,1.0,187.39603093852,546.7796580668681,-0.7
-0.69,0.07,51.0,1.0,1.0,187.42223945999214,546.7646195936675,-0.69
-0.68,0.07,51.0,1.0,1.0,187.44863734504838,546.7495744810346,-0.68
-0.67,0.07,51.0,1.0,1.0,187.47524081372148,546.7345227611739,-0.67
-0.66,0.07,51.0,1.0,1.0,187.50209094699798,546.7194644671285,-0.66
-0.65,0.07,51.0,1.0,1.0,187.52940480225544,546.70439963278,-0.65
-0.64,0.07,51.0,1.0,1.0,187.55622330038975,546.6893282928576,-0.64
-0.63,0.07,51.0,1.0,1.0,187.5831962876055,546.674250482944,-0.63
-0.62,0.07,51.0,1.0,1.0,187.61031009413114,546.6591662394836,-0.62
-0.61,0.07,51.0,1.0,1.0,187.637555558806,546.6440755997871,-0.61
-0.6,0.07,51.0,1.0,1.0,187.66492589869455,546.628978602043,-0.6
-0.59,0.07,51.0,1.0,1.0,187.69241571647268,546.613875285322,-0.59
-0.58,0.07,51.0,1.0,1.0,187.7200204694693,546.5987656895902,-0.58
-0.57,0.07,51.0,1.0,1.0,187.74773616024993,546.5836498557164,-0.57
-0.56,0.07,51.0,1.0,1.0,187.77555914529404,546.5685278254812,-0.56
-0.55,0.07,51.0,1.0,1.0,187.80348601022607,546.5533996415891,-0.55
-0.54,0.07,51.0,1.0,1.0,187.83151348287086,546.5382653476784,-0.54
-0.53,0.07,51.0,1.0,1.0,187.85963836695106,546.5231249883333,-0.53
-0.52,0.07,51.0,1.0,1.0,187.8878574865952,546.5079786090976,-0.52
-0.51,0.07,51.0,1.0,1.0,187.91616763686162,546.4928262564841,-0.51
-0.5,0.07,51.0,1.0,1.0,187.94456553932193,546.4776679779916,-0.5
-0.49,0.07,51.0,1.0,1.0,187.97304780365798,546.4625038221162,-0.49
-0.48,0.07,51.0,1.0,1.0,188.00161089685895,546.4473338383673,-0.48
-0.47,0.07,51.0,1.0,1.0,188.03025112105422,546.4321580772831,-0.47
-0.46,0.07,51.0,1.0,1.0,188.05896460009032,546.4169765904468,-0.46
-0.45,0.07,51.0,1.0,1.0,188.08774727420808,546.401789430503,-0.45
-0.44,0.07,51.0,1.0,1.0,188.11659490161983,546.3865966511737,-0.44
-0.43,0.07,51.0,1.0,1.0,188.14550306577377,546.3713983072804,-0.43
-0.42,0.07,51.0,1.0,1.0,188.17446718711332,546.3561944547595,-0.42
-0.41,0.07,51.0,1.0,1.0,188.20348253850972,546.3409851506849,-0.41
-0.4,0.07,51.0,1.0,1.0,188.23254426386202,546.3257704532864,-0.4
-0.39,0.07,51.0,1.0,1.0,188.2616473997315,546.3105504219734,-0.39
-0.38,0.07,51.0,1.0,1.0,188.2907869002295,546.295325117356,-0.38
-0.37,0.07,51.0,1.0,1.0,188.319957665746,546.2800946012696,-0.37
-0.36,0.07,51.0,1.0,1.0,188.34915457633474,546.2648589367989,-0.36
-0.35,0.07,51.0,1.0,1.0,188.37837253076654,546.2496181883015,-0.35
-0.34,0.07,51.0,1.0,1.0,188.40760649223805,546.2343724214389,-0.34
-0.33,0.07,51.0,1.0,1.0,188.43685154150242,546.2191217031981,-0.33
-0.32,0.07,51.0,1.0,1.0,188.46610293755313,546.2038661019252,-0.32
-0.31,0.07,51.0,1.0,1.0,188.49535618506096,546.1886056873522,-0.31
-0.3,0.07,51.0,1.0,1.0,188.52460710651988,546.17334053063,-0.3
-0.29,0.07,51.0,1.0,1.0,188.5538519156935,546.1580707043579,-0.29
-0.28,0.07,51.0,1.0,1.0,188.58308728788631,546.1427962826195,-0.28
-0.27,0.07,51.0,1.0,1.0,188.6123104221249,546.1275173410176,-0.27
-0.26,0.07,51.0,1.0,1.0,188.64151909090157,546.1122339567061,-0.26
-0.25,0.07,51.0,1.0,1.0,188.67525108031083,546.0963834765362,-0.25
-0.24,0.07,51.0,1.0,1.0,188.71049557469235,546.0804716783932,-0.24
-0.23,0.07,51.0,1.0,1.0,188.746688378837,546.0645522661523,-0.23
-0.22,0.07,51.0,1.0,1.0,188.78368232997326,546.0486254115866,-0.22
-0.21,0.07,51.0,1.0,1.0,188.82135086939138,546.0326912940889,-0.21
-0.2,0.07,51.0,1.0,1.0,188.85961187442467,546.0167501009516,-0.2
-0.19,0.07,51.0,1.0,1.0,188.8984237250433,546.0008020276578,-0.19
-0.18,0.07,51.0,1.0,1.0,188.9372553552477,545.9848472781745,-0.18
-0.17,0.07,51.0,1.0,1.0,188.9770522330516,545.968886065263,-0.17
-0.16,0.07,51.0,1.0,1.0,189.0179935738861,545.9529186107928,-0.16
-0.15,0.07,51.0,1.0,1.0,190.29914076722412,544.1553753278632,-0.15
-0.14,0.07,51.0,1.0,1.0,192.64079797481207,541.6471420607352,-0.14
-0.13,0.07,51.0,1.0,1.0,187.4366724826515,548.778191483075,-0.13
-0.12,0.07,51.0,1.0,1.0,190.25983414341303,545.6292957216391,-0.12
-0.11,0.07,51.0,1.0,1.0,191.36218643153626,545.6431727021445,-0.11
-0.1,0.07,51.0,1.0,1.0,198.7233879300519,517.6114817884543,-0.1
-0.09,0.07,51.0,1.0,1.0,199.52896394324367,510.4690475502066,-0.09
-0.08,0.07,51.0,1.0,1.0,201.21411349916082,539.2591403845715,-0.08
-0.07,0.07,51.0,1.0,1.0,199.55609037346008,519.2460385473347,-0.07
-0.06,0.07,51.0,1.0,1.0,200.91750534886268,511.8773935781066,-0.06
-0.05,0.07,51.0,1.0,1.0,204.5831594317483,509.7747749765856,-0.05
-0.04,0.07,51.0,1.0,1.0,206.51126761376065,509.3903124498007,-0.04
-0.03,0.07,51.0,1.0,1.0,207.6422296600196,546.312768900415,-0.03
-0.02,0.07,51.0,1.0,1.0,209.24323882138134,527.2120324883143,-0.02
-0.01,0.07,51.0,1.0,1.0,210.22231936721894,511.3637614877687,-0.01
0.0,0.07,51.0,1.0,1.0,212.1619420053255,509.64610672140833,0.0
-1.0,0.08,51.0,1.0,1.0,180.03567261540087,562.1276663012236,-1.0
-0.99,0.08,51.0,1.0,1.0,180.11975080617808,562.0854198713813,-0.99
-0.98,0.08,51.0,1.0,1.0,180.2038692875523,562.0433243328921,-0.98
-0.97,0.08,51.0,1.0,1.0,180.28802854147895,562.0013812808364,-0.97
-0.96,0.08,51.0,1.0,1.0,180.37222905628926,561.9595923312197,-0.96
-0.95,0.08,51.0,1.0,1.0,180.45647132680207,561.9179591213377,-0.95
-0.94,0.08,51.0,1.0,1.0,180.5407558544388,561.8764833101403,-0.94
-0.93,0.08,51.0,1.0,1.0,180.62508314734157,561.8351665786115,-0.93
-0.92,0.08,51.0,1.0,1.0,180.70945372049206,561.7940106301518,-0.92
-0.91,0.08,51.0,1.0,1.0,180.79386809583468,561.7530171909727,-0.91
-0.9,0.08,51.0,1.0,1.0,180.87832680240135,561.7121880104936,-0.9
-0.89,0.08,51.0,1.0,1.0,180.9628303764384,561.671524861756,-0.89
-0.88,0.08,51.0,1.0,1.0,181.0473793615376,561.6310295418357,-0.88
-0.87,0.08,51.0,1.0,1.0,181.13197430876852,561.5907038722754,-0.87
-0.86,0.08,51.0,1.0,1.0,181.2166157768153,561.5505496995157,-0.86
-0.85,0.08,51.0,1.0,1.0,181.30130433211517,561.510568895347,-0.85
-0.84,0.08,51.0,1.0,1.0,181.3860405490004,561.4707633573566,-0.84
-0.83,0.08,51.0,1.0,1.0,181.4708250098428,561.431135009402,-0.83
-0.82,0.08,51.0,1.0,1.0,181.55565830520237,561.3916858020799,-0.82
-0.81,0.08,51.0,1.0,1.0,181.64054103397936,561.3524177132173,-0.81
-0.8,0.08,51.0,1.0,1.0,181.72547380356835,561.3133327483647,-0.8
-0.79,0.08,51.0,1.0,1.0,181.81045723001617,561.2744329413056,-0.79
-0.78,0.08,51.0,1.0,1.0,181.89549193818556,561.2357203545763,-0.78
-0.77,0.08,51.0,1.0,1.0,181.98057856191954,561.197197079996,-0.77
-0.76,0.08,51.0,1.0,1.0,182.06571774421016,561.1588652392087,-0.76
-0.75,0.08,51.0,1.0,1.0,182.1509101373735,561.1207269842437,-0.75
-0.74,0.08,51.0,1.0,1.0,182.23615640322598,561.0827844980761,-0.74
-0.73,0.08,51.0,1.0,1.0,182.3214572132656,561.0450399952153,-0.73
-0.72,0.08,51.0,1.0,1.0,182.4068132488576,561.0074957222942,-0.72
-0.71,0.08,51.0,1.0,1.0,182.49222520142578,560.9701539586835,-0.71
-0.7,0.08,51.0,1.0,1.0,182.5776937726447,560.9330170171078,-0.7
-0.69,0.08,51.0,1.0,1.0,182.66321967464106,560.8960872442901,-0.69
-0.68,0.08,51.0,1.0,1.0,182.75403277887025,560.8753588283467,-0.68
-0.67,0.08,51.0,1.0,1.0,182.84773202923316,560.8634998352015,-0.67
-0.66,0.08,51.0,1.0,1.0,182.94153384478824,560.8519999438339,-0.66
-0.65,0.08,51.0,1.0,1.0,183.03543933296245,560.8408626996401,-0.65
-0.64,0.08,51.0,1.0,1.0,183.12944961621656,560.8300916938518,-0.64
-0.63,0.08,51.0,1.0,1.0,183.32310604759644,560.6642099235867,-0.63
-0.62,0.08,51.0,1.0,1.0,184.05221248299645,559.6603874253963,-0.62
-0.61,0.08,51.0,1.0,1.0,184.7804376241649,558.6548864326945,-0.61
-0.6,0.08,51.0,1.0,1.0,185.50778755415607,557.6478188397546,-0.6
-0.59,0.08,51.0,1.0,1.0,186.2342690750705,556.639351039746,-0.59
-0.58,0.08,51.0,1.0,1.0,186.95988973321815,555.6297129940673,-0.58
-0.57,0.08,51.0,1.0,1.0,187.47458813643507,554.5613264075915,-0.57
-0.56,0.08,51.0,1.0,1.0,187.71340460740294,553.4174401771045,-0.56
-0.55,0.08,51.0,1.0,1.0,187.95196810988685,552.2751011935547,-0.55
-0.54,0.08,51.0,1.0,1.0,188.1902824787692,551.1353679212269,-0.54
-0.53,0.08,51.0,1.0,1.0,188.42835183504943,549.9995179426825,-0.53
-0.52,0.08,51.0,1.0,1.0,188.66618059032012,548.869071580488,-0.52
-0.51,0.08,51.0,1.0,1.0,188.90377345007437,547.7458142833258,-0.51
-0.5,0.08,51.0,1.0,1.0,189.14113541562475,546.6318164491263,-0.5
-0.49,0.08,51.0,1.0,1.0,189.37827178449857,545.5294490558753,-0.49
-0.48,0.08,51.0,1.0,1.0,189.6151881490071,544.4413931813277,-0.48
-0.47,0.08,51.0,1.0,1.0,189.85189039281036,543.3706412475045,-0.47
-0.46,0.08,51.0,1.0,1.0,190.08838468516376,542.3204876724508,-0.46
-0.45,0.08,51.0,1.0,1.0,190.3246774726001,541.2945066025368,-0.45
-0.44,0.08,51.0,1.0,1.0,190.56077546773074,540.2965145941137,-0.44
-0.43,0.08,51.0,1.0,1.0,190.79668563480266,539.3305165701041,-0.43
-0.42,0.08,51.0,1.0,1.0,191.03241517171355,538.4006341373404,-0.42
-0.41,0.08,51.0,1.0,1.0,191.26797148806378,537.5110164315903,-0.41
-0.4,0.08,51.0,1.0,1.0,191.50336217884933,536.6657350309563,-0.4
-0.39,0.08,51.0,1.0,1.0,191.73859499338553,535.8686660643225,-0.39
-0.38,0.08,51.0,1.0,1.0,191.97367779899295,535.1233642985097,-0.38
-0.37,0.08,51.0,1.0,1.0,192.20861853899865,534.4329355187692,-0.37
-0.36,0.08,51.0,1.0,1.0,192.19606823885735,533.7999146923079,-0.36
-0.35,0.08,51.0,1.0,1.0,191.35462244157492,533.2261579914111,-0.35
-0.34,0.08,51.0,1.0,1.0,191.42584684243468,532.7127565673994,-0.34
-0.33,0.08,51.0,1.0,1.0,191.33011232332274,532.2599789144258,-0.33
-0.32,0.08,51.0,1.0,1.0,191.29107945638927,531.8672467790308,-0.32
-0.31,0.08,51.0,1.0,1.0,191.32898449603266,531.5331470341466,-0.31
-0.3,0.08,51.0,1.0,1.0,191.37791444872656,531.255479045403,-0.3
-0.29,0.08,51.0,1.0,1.0,191.42110100803166,531.031334187095,-0.29
-0.28,0.08,51.0,1.0,1.0,191.46655341667332,530.8572016928566,-0.28
