MagCAPShock,DSCR,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
-0.97,1.52,49.871969368280546,0.9778817523192264,0.6093524165681298,178.71108539265043,459.1098716322485,-0.97
-0.96,1.52,49.904480381522205,0.978519223167102,0.6201279628905696,164.61222658446601,470.45742406557673,-0.96
-0.95,1.52,49.93695037665682,0.979155889738369,0.6309035092130094,177.96633407235743,442.5746176737717,-0.95
-0.94,1.52,49.96937946768359,0.9797917542683057,0.6416790555354492,189.47598163610354,435.08094400421885,-0.94
-0.93,1.52,50.00176776766469,0.9804268189738174,0.6524546018578891,172.416406716451,440.5884543253482,-0.93
-0.92,1.52,50.0341153886024,0.9810610860510275,0.6632301481803288,208.18231394839935,430.63120170445785,-0.92
-0.91,1.52,50.06642244128591,0.9816945576722728,0.6740056945027683,188.3459867095307,432.18465179345185,-0.91
-0.9,1.52,50.098689035100634,0.9823272359823654,0.6847812408252083,214.20569337572766,431.1749187669641,-0.9
-0.89,1.52,50.130915277791246,0.982959123093946,0.6955567871476477,208.01933850873152,429.865373379331,-0.89
-0.88,1.52,50.1631012751678,0.9835902210817216,0.7063323334700877,225.32641522197153,428.617805684889,-0.88
-0.87,1.52,50.19524713074195,0.9842205319753323,0.7171078797925272,237.78662308785096,425.2953427770964,-0.87
-0.86,1.52,50.227352945277325,0.9848500577505358,0.7278834261149674,223.9586616997401,424.20775462024096,-0.86
-0.85,1.52,50.25941881623515,0.9854788003183362,0.7386589724374069,250.9639634367458,426.3940299601105,-0.85
-0.84,1.52,50.291444837091625,0.9861067615116005,0.7494345187598469,234.81879168675093,423.5115721875372,-0.84
-0.83,1.52,50.32343109649962,0.98673394306862,0.7602100650822865,242.8053056791475,422.3993698398957,-0.83
-0.82,1.52,50.355377677261096,0.9873603466129627,0.7709856114047264,260.00946313216093,421.6612286280479,-0.82
-0.81,1.52,50.387284655070715,0.9879859736288376,0.781761157727166,253.8546158809372,420.88213891735256,-0.81
-0.8,1.52,50.4191520969836,0.988610825431051,0.7925367040496057,263.38892999862867,419.5546700749348,-0.8
-0.79,1.52,50.45098005955202,0.9892349031284711,0.8033122503720457,280.2084405126057,416.28982358349947,-0.79
-0.78,1.52,50.482768586566586,0.989858207579737,0.8140877966944855,282.6733094620071,411.6933253948382,-0.78
-0.77,1.52,50.514517706327595,0.9904807393397568,0.8248633430169251,283.8882695209172,414.6220567096913,-0.77
-0.76,1.52,50.54622742836195,0.9911024985953324,0.835638889339365,287.5317193384364,414.47579238716133,-0.76
-0.75,1.52,50.577897739490766,0.9917234850880542,0.8464144356618047,289.0453635391329,412.9970014683355,-0.75
-0.74,1.52,50.60952859914383,0.9923436980224281,0.8571899819842447,291.278702776922,411.20515986809926,-0.74
-0.73,1.52,50.641119933810714,0.9929631359570729,0.867965528306684,294.35100009788965,409.30308947045074,-0.73
-0.72,1.52,50.67267163051701,0.9935817966768041,0.878741074629124,293.9311578120736,407.3431589797175,-0.72
-0.71,1.52,50.70418352922094,0.9941996770435478,0.8895166209515638,295.6276240899898,405.3476346585597,-0.71
-0.7,1.52,50.735655414046775,0.9948167728244466,0.9002921672740035,297.10202758477317,403.33862135695756,-0.7
-0.69,1.52,50.767087003312625,0.995433078496326,0.9110677135964433,305.27961198379137,401.3475075230964,-0.69
-0.68,1.52,50.7984779383839,0.9960485870271353,0.9218432599188828,325.6222204928857,399.41652473596173,-0.68
-0.67,1.52,50.82982777150322,0.996663289637318,0.9326188062413228,325.9252206587269,397.5936787376869,-0.67
-0.66,1.52,50.861135952935456,0.9972771755477541,0.9433943525637623,326.22893065636,395.9216749123739,-0.66
